time,energy,event_type,wattmin,epower
565257,7.94976e+09,e,90900,17060
565270,7.94998e+09,e,90900,16980
565272,7.95002e+09,e,90900,16900
565278,7.95011e+09,e,90900,16820
565303,7.95053e+09,e,90900,16740
565306,7.95059e+09,e,90900,16660
565366,7.95158e+09,e,90900,16580
565372,7.95168e+09,e,90900,16500
565439,7.95277e+09,e,90900,16420
565448,7.95293e+09,e,90900,16340
565456,7.95306e+09,e,90900,16260
565475,7.95337e+09,e,90900,16180
565497,7.95371e+09,e,90900,16100
565510,7.95393e+09,e,90900,16020
565540,7.9544e+09,e,90900,15940
565573,7.95492e+09,e,90900,15860
565579,7.95502e+09,e,90900,15780
565585,7.95511e+09,e,90900,15700
565631,7.95583e+09,e,90900,15620
565692,7.95678e+09,e,90900,15540
565811,7.95861e+09,e,90900,15460
565891,7.95984e+09,e,90900,15380
566044,7.96219e+09,e,90900,15300
566081,7.96276e+09,e,90900,15220
566092,7.96292e+09,e,90900,15140
566153,7.96383e+09,e,90900,15060
566178,7.96421e+09,e,90900,14980
566186,7.96433e+09,e,90900,14900
566197,7.9645e+09,e,90900,14820
566387,7.9673e+09,e,90900,14740
566485,7.96873e+09,e,90900,14660
566513,7.96915e+09,e,90900,14580
566647,7.97109e+09,e,90900,14500
566669,7.9714e+09,e,90900,14420
566682,7.97159e+09,e,90900,14340
566835,7.97377e+09,e,90900,14260
566913,7.97488e+09,e,90900,14180
566949,7.97538e+09,e,90900,14100
567124,7.97784e+09,e,90900,14020
567138,7.97804e+09,e,90900,13940
567139,7.97804e+09,e,90900,13860
567301,7.98027e+09,e,90900,13780
567486,7.98282e+09,e,90900,13700
567494,7.98292e+09,e,90900,13620
567544,7.9836e+09,e,90900,13540
567580,7.98408e+09,e,90900,13460
567595,7.98428e+09,e,90900,13380
567697,7.98564e+09,e,90900,13300
567905,7.98839e+09,e,90900,13220
567927,7.98868e+09,e,90900,13140
568010,7.98977e+09,e,90900,13060
568050,7.99029e+09,e,90900,12980
568063,7.99045e+09,e,90900,12900
568073,7.99058e+09,e,90900,12820
568087,7.99076e+09,e,90900,12740
568156,7.99163e+09,e,90900,12660
568166,7.99176e+09,e,90900,12580
568331,7.99382e+09,e,90900,12500
568557,7.99662e+09,e,90900,12420
568588,7.99701e+09,e,90900,12340
568628,7.99749e+09,e,90900,12260
568670,7.99801e+09,e,90900,12180
568720,7.99862e+09,e,90900,12100
568834,7.99998e+09,e,90900,12020
568993,8.00188e+09,e,90900,11940
569055,8.00262e+09,e,90900,11860
569099,8.00314e+09,e,90900,11780
569188,8.00418e+09,e,90900,11700
569408,8.00674e+09,e,90900,11620
569444,8.00715e+09,e,90900,11540
569498,8.00777e+09,e,90900,11460
569543,8.00829e+09,e,90900,11380
570000,8.01345e+09,e,90900,11300
570098,8.01455e+09,e,90900,11220
570219,8.01589e+09,e,90900,11140
570420,8.01812e+09,s,90900,11060
570420,8.01812e+09,s,90900,11060
570420,8.01812e+09,s,90900,11060
570420,8.01812e+09,s,90900,11060
570420,8.01812e+09,s,90900,11060
570420,8.01812e+09,s,90900,11060
570420,8.01812e+09,s,90900,11060
570420,8.01812e+09,s,90900,11060
570420,8.01812e+09,s,90900,11060
570420,8.01812e+09,s,90900,11060
570420,8.01812e+09,s,90900,11060
570420,8.01812e+09,s,90900,11060
570420,8.01812e+09,s,90900,11060
570420,8.01812e+09,s,90900,11060
570420,8.01812e+09,s,90900,11060
570420,8.01812e+09,s,90900,11060
570420,8.01812e+09,s,90900,11060
570420,8.01812e+09,s,90900,11060
570420,8.01812e+09,e,90900,11060
570420,8.01812e+09,e,90900,11060
570420,8.01812e+09,e,90900,11060
570420,8.01812e+09,e,90900,11060
570420,8.01812e+09,e,90900,11060
570420,8.01812e+09,e,90900,11060
570420,8.01812e+09,e,90900,11060
570420,8.01812e+09,e,90900,11060
570420,8.01812e+09,e,90900,11060
570420,8.01812e+09,e,90900,11060
570420,8.01812e+09,e,90900,11060
570420,8.01812e+09,e,90900,11060
570430,8.01823e+09,e,90900,11060
570430,8.01823e+09,s,90900,11060
570430,8.01823e+09,s,90900,11140
570430,8.01823e+09,s,90900,11220
570430,8.01823e+09,s,90900,11300
570430,8.01823e+09,e,90900,11380
570430,8.01823e+09,s,90900,11380
570430,8.01823e+09,s,90900,11460
570430,8.01823e+09,s,90900,11540
570430,8.01823e+09,s,90900,11620
570430,8.01823e+09,e,90900,11700
570430,8.01823e+09,s,90900,11700
570430,8.01823e+09,s,90900,11780
570430,8.01823e+09,s,90900,11860
570430,8.01823e+09,s,90900,11940
570430,8.01823e+09,s,90900,12020
570430,8.01823e+09,s,90900,12100
570430,8.01823e+09,e,90900,12180
570430,8.01823e+09,s,90900,12180
570430,8.01823e+09,s,90900,12260
570430,8.01823e+09,s,90900,12340
570430,8.01823e+09,s,90900,12420
570430,8.01823e+09,s,90900,12500
570430,8.01823e+09,s,90900,12580
570430,8.01823e+09,s,90900,12660
570430,8.01823e+09,s,90900,12740
570430,8.01823e+09,e,90900,12820
570430,8.01823e+09,s,90900,12868.7
570430,8.01823e+09,s,90900,12900
570430,8.01823e+09,s,90900,12980
570430,8.01823e+09,s,90900,13060
570430,8.01823e+09,s,90900,13140
570430,8.01823e+09,s,90900,13220
570430,8.01823e+09,s,90900,13300
570430,8.01823e+09,s,90900,13380
570430,8.01823e+09,e,90900,13460
570430,8.01823e+09,s,90900,13508.7
570430,8.01823e+09,s,90900,13540
570430,8.01823e+09,s,90900,13620
570430,8.01823e+09,s,90900,13700
570430,8.01823e+09,s,90900,13780
570430,8.01823e+09,s,90900,13860
570430,8.01823e+09,s,90900,13940
570430,8.01823e+09,s,90900,14020
570430,8.01823e+09,s,90900,14100
570430,8.01823e+09,s,90900,14180
570430,8.01823e+09,s,90900,14260
570430,8.01823e+09,s,90900,14340
570430,8.01823e+09,s,90900,14420
570430,8.01823e+09,s,90900,14500
570430,8.01823e+09,s,90900,14580
570430,8.01823e+09,s,90900,14660
570430,8.01823e+09,s,90900,14740
570430,8.01823e+09,s,90900,14820
570430,8.01823e+09,s,90900,14900
570430,8.01823e+09,s,90900,14980
570430,8.01823e+09,s,90900,15060
570430,8.01823e+09,s,90900,15140
570430,8.01823e+09,s,90900,15220
570430,8.01823e+09,s,90900,15300
570430,8.01823e+09,s,90900,15380
570430,8.01823e+09,s,90900,15460
570430,8.01823e+09,s,90900,15540
570430,8.01823e+09,s,90900,15620
570430,8.01823e+09,s,90900,15700
570430,8.01823e+09,s,90900,15780
570430,8.01823e+09,s,90900,15860
570430,8.01823e+09,s,90900,15940
570430,8.01823e+09,s,90900,16020
570430,8.01823e+09,s,90900,16100
570430,8.01823e+09,s,90900,16180
570430,8.01823e+09,s,90900,16260
570430,8.01823e+09,s,90900,16340
570430,8.01823e+09,s,90900,16420
570430,8.01823e+09,s,90900,16500
570430,8.01823e+09,s,90900,16580
570430,8.01823e+09,s,90900,16660
570430,8.01823e+09,s,90900,16740
570430,8.01823e+09,s,90900,16820
570430,8.01823e+09,s,90900,16900
570430,8.01823e+09,s,90900,16980
570430,8.01823e+09,s,90900,17060
570430,8.01823e+09,s,90900,17140
570687,8.02265e+09,e,90900,17220
570969,8.02748e+09,e,90900,17140
571128,8.03019e+09,e,90900,17060
571585,8.03796e+09,e,90900,16980
571611,8.0384e+09,e,90900,16900
571627,8.03866e+09,e,90900,16820
571740,8.04056e+09,s,90900,16740
571740,8.04056e+09,s,90900,16740
571740,8.04056e+09,s,90900,16740
571740,8.04056e+09,e,90900,16740
571784,8.04129e+09,e,90900,16740
571784,8.04129e+09,e,90900,16740
571784,8.04129e+09,s,90900,16740
571784,8.04129e+09,s,90900,16820
572803,8.05852e+09,e,90900,16900
572816,8.05874e+09,e,90900,16820
572820,8.0588e+09,e,90900,16740
572914,8.06036e+09,e,90900,16660
572921,8.06049e+09,e,90900,16580
572927,8.06058e+09,e,90900,16500
572931,8.06065e+09,e,90900,16420
572940,8.06079e+09,e,90900,16340
572946,8.06089e+09,e,90900,16260
572961,8.06113e+09,e,90900,16180
572972,8.06131e+09,e,90900,16100
572982,8.06147e+09,e,90900,16020
572983,8.06149e+09,e,90900,15940
572998,8.06172e+09,e,90900,15860
573011,8.06194e+09,e,90900,15780
573026,8.06217e+09,e,90900,15700
573072,8.06288e+09,e,90900,15620
573077,8.06296e+09,e,90900,15540
573171,8.06442e+09,e,90900,15460
573180,8.06455e+09,s,90900,15380
573180,8.06455e+09,s,90900,15380
573180,8.06455e+09,s,90900,15380
573180,8.06455e+09,e,90900,15380
573180,8.06456e+09,e,90900,15380
573192,8.06473e+09,e,90900,15380
573192,8.06473e+09,s,90900,15380
573199,8.06485e+09,e,90900,15460
573232,8.06535e+09,e,90900,15380
573315,8.06663e+09,e,90900,15300
573637,8.07152e+09,e,90900,15220
573720,8.07278e+09,s,90900,15140
573730,8.07294e+09,e,90900,15140
573730,8.07294e+09,s,90900,15140
573732,8.07296e+09,e,90900,15220
573765,8.07346e+09,e,90900,15140
573787,8.07379e+09,e,90900,15060
573826,8.07438e+09,e,90900,14980
573843,8.07463e+09,e,90900,14900
573872,8.07506e+09,e,90900,14820
573877,8.07513e+09,e,90900,14740
574163,8.07933e+09,e,90900,14660
574260,8.08074e+09,s,90900,14580
574260,8.08074e+09,s,90900,14580
574260,8.08074e+09,s,90900,14580
574260,8.08074e+09,s,90900,14580
574260,8.08074e+09,s,90900,14580
574260,8.08074e+09,s,90900,14580
574260,8.08074e+09,s,90900,14580
574260,8.08074e+09,s,90900,14580
574260,8.08075e+09,e,90900,14580
574260,8.08075e+09,e,90900,14580
574260,8.08075e+09,e,90900,14580
574260,8.08075e+09,e,90900,14580
574261,8.08076e+09,e,90900,14580
574261,8.08076e+09,s,90900,14580
574261,8.08076e+09,e,90900,14660
574261,8.08076e+09,s,90900,14660
574261,8.08076e+09,s,90900,14740
574261,8.08076e+09,s,90900,14820
574261,8.08076e+09,s,90900,14900
574261,8.08076e+09,e,90900,14980
574261,8.08076e+09,s,90900,14980
574261,8.08076e+09,s,90900,15060
574261,8.08076e+09,s,90900,15140
574261,8.08076e+09,s,90900,15220
574261,8.08076e+09,e,90900,15300
574261,8.08076e+09,s,90900,15300
574261,8.08076e+09,s,90900,15380
574261,8.08076e+09,s,90900,15460
574261,8.08076e+09,s,90900,15540
574261,8.08076e+09,s,90900,15620
574261,8.08076e+09,s,90900,15700
574261,8.08076e+09,s,90900,15780
574261,8.08076e+09,s,90900,15860
574261,8.08076e+09,s,90900,15940
574261,8.08076e+09,s,90900,16020
574261,8.08076e+09,s,90900,16100
574261,8.08076e+09,s,90900,16180
574365,8.08244e+09,e,90900,16260
574376,8.08262e+09,e,90900,16180
574384,8.08276e+09,e,90900,16100
574445,8.08374e+09,e,90900,16020
574451,8.08383e+09,e,90900,15940
574465,8.08404e+09,e,90900,15860
574469,8.08411e+09,e,90900,15780
574488,8.08442e+09,e,90900,15700
574489,8.08443e+09,e,90900,15620
574494,8.08451e+09,e,90900,15540
574503,8.08464e+09,e,90900,15460
575198,8.09533e+09,e,90900,15380
575291,8.09675e+09,e,90900,15300
575353,8.0977e+09,e,90900,15220
575381,8.09813e+09,e,90900,15140
575385,8.09818e+09,e,90900,15060
575390,8.09826e+09,e,90900,14980
575393,8.0983e+09,e,90900,14900
575395,8.09833e+09,e,90900,14820
575400,8.09841e+09,e,90900,14740
575400,8.09841e+09,e,90900,NA
575400,8.09841e+09,e,90900,14580
575423,8.09874e+09,e,90900,14500
575439,8.09896e+09,e,90900,14420
575460,8.09927e+09,e,90900,14340
575466,8.09935e+09,e,90900,14260
575466,8.09936e+09,e,90900,14180
575486,8.09964e+09,e,90900,14100
575502,8.09986e+09,e,90900,14020
575571,8.10082e+09,e,90900,13940
575583,8.10099e+09,e,90900,13860
575595,8.10115e+09,e,90900,13780
575596,8.10117e+09,e,90900,13700
575636,8.10172e+09,e,90900,13620
575647,8.10186e+09,e,90900,13540
575661,8.10205e+09,e,90900,13460
575670,8.10218e+09,e,90900,13380
575671,8.10218e+09,e,90900,13300
575677,8.10226e+09,e,90900,13220
575680,8.1023e+09,e,90900,13140
575693,8.10247e+09,e,90900,13060
575703,8.1026e+09,e,90900,12980
575713,8.10274e+09,e,90900,12900
575719,8.10281e+09,e,90900,12820
575723,8.10286e+09,e,90900,12740
575794,8.10376e+09,e,90900,12660
575855,8.10453e+09,e,90900,12580
575871,8.10473e+09,e,90900,12500
575876,8.10478e+09,e,90900,12420
575904,8.10514e+09,e,90900,12340
575923,8.10537e+09,e,90900,12260
575939,8.10556e+09,e,90900,12180
575949,8.10568e+09,e,90900,12100
575984,8.1061e+09,e,90900,12020
576017,8.1065e+09,e,90900,11940
576061,8.10702e+09,e,90900,11860
576083,8.10728e+09,e,90900,11780
576088,8.10734e+09,e,90900,11700
576108,8.10757e+09,e,90900,11620
578386,8.13386e+09,e,90900,11540
578479,8.13492e+09,e,90900,11460
578499,8.13516e+09,e,90900,11380
578500,8.13516e+09,e,90900,11300
578594,8.13622e+09,e,90900,11220
579110,8.14196e+09,e,90900,11140
579112,8.14199e+09,e,90900,11060
579401,8.14516e+09,e,90900,10980
582701,8.18113e+09,e,90900,10900
582720,8.18134e+09,s,90900,10820
582720,8.18134e+09,s,90900,10820
582720,8.18134e+09,s,90900,10820
582720,8.18134e+09,s,90900,10820
582720,8.18134e+09,s,90900,10820
582720,8.18134e+09,s,90900,10820
582720,8.18134e+09,e,90900,10820
582720,8.18134e+09,e,90900,10820
582720,8.18134e+09,e,90900,10820
582721,8.18135e+09,e,90900,10820
582721,8.18135e+09,s,90900,10820
582721,8.18135e+09,s,90900,10900
582721,8.18135e+09,s,90900,10980
582721,8.18135e+09,e,90900,11060
582721,8.18135e+09,s,90900,11060
582721,8.18135e+09,s,90900,11140
582721,8.18135e+09,s,90900,11220
582721,8.18135e+09,s,90900,11300
582721,8.18135e+09,e,90900,11380
582721,8.18135e+09,s,90900,11380
582721,8.18135e+09,s,90900,11460
582721,8.18135e+09,s,90900,11540
582721,8.18135e+09,s,90900,11620
582721,8.18135e+09,s,90900,11700
582721,8.18135e+09,s,90900,11780
582721,8.18135e+09,s,90900,11860
582721,8.18135e+09,s,90900,11940
582721,8.18135e+09,s,90900,12020
582721,8.18135e+09,s,90900,12100
582721,8.18135e+09,s,90900,12180
582721,8.18135e+09,s,90900,12260
582721,8.18135e+09,s,90900,12340
582721,8.18135e+09,s,90900,12420
583354,8.18926e+09,e,90900,12500
583428,8.19017e+09,e,90900,12420
583429,8.19019e+09,e,90900,12340
583431,8.19021e+09,e,90900,12260
583435,8.19026e+09,e,90900,12180
583435,8.19026e+09,e,90900,12100
583442,8.19035e+09,e,90900,12020
583445,8.19038e+09,e,90900,11940
583452,8.19047e+09,e,90900,11860
583466,8.19064e+09,e,90900,11780
583468,8.19066e+09,e,90900,11700
583476,8.19075e+09,e,90900,11620
583546,8.19155e+09,e,90900,11540
583549,8.19159e+09,e,90900,11460
583552,8.19162e+09,e,90900,11380
583553,8.19163e+09,e,90900,11300
583557,8.19168e+09,e,90900,11220
583558,8.19169e+09,e,90900,11140
583560,8.19171e+09,e,90900,11060
583572,8.19185e+09,e,90900,10980
583601,8.19216e+09,e,90900,10900
583800,8.19432e+09,e,90900,10820
583970,8.19614e+09,e,90900,10740
584520,8.202e+09,s,90900,10660
584520,8.202e+09,s,90900,10660
584520,8.202e+09,s,90900,10660
584520,8.202e+09,s,90900,10660
584520,8.202e+09,s,90900,10660
584520,8.202e+09,s,90900,10660
584520,8.202e+09,s,90900,10660
584520,8.202e+09,s,90900,10660
584520,8.202e+09,s,90900,10660
584520,8.202e+09,s,90900,10660
584520,8.202e+09,s,90900,10660
584520,8.202e+09,s,90900,10660
584520,8.202e+09,s,90900,10660
584520,8.202e+09,s,90900,10660
584520,8.202e+09,s,90900,10660
584520,8.202e+09,s,90900,10660
584520,8.202e+09,s,90900,10660
584520,8.202e+09,s,90900,10660
584520,8.202e+09,s,90900,10660
584520,8.202e+09,s,90900,10660
584520,8.202e+09,e,90900,10660
584520,8.202e+09,e,90900,10660
584520,8.202e+09,e,90900,10660
584520,8.202e+09,e,90900,10660
584520,8.202e+09,e,90900,10660
584520,8.20201e+09,e,90900,10660
584520,8.20201e+09,e,90900,10660
584520,8.20201e+09,e,90900,10660
584520,8.20201e+09,e,90900,10660
584520,8.20201e+09,e,90900,10660
584521,8.20202e+09,e,90900,10660
584521,8.20202e+09,e,90900,10660
584521,8.20202e+09,e,90900,10660
584521,8.20202e+09,e,90900,10660
584521,8.20202e+09,e,90900,10660
584531,8.20212e+09,e,90900,10660
584531,8.20212e+09,s,90900,10660
584531,8.20212e+09,s,90900,10740
584531,8.20212e+09,s,90900,10820
584531,8.20212e+09,e,90900,10900
584531,8.20212e+09,s,90900,10900
584531,8.20212e+09,s,90900,10980
584531,8.20212e+09,s,90900,11060
584531,8.20212e+09,s,90900,11140
584531,8.20212e+09,e,90900,11220
584531,8.20212e+09,s,90900,11220
584531,8.20212e+09,s,90900,11300
584531,8.20212e+09,s,90900,11380
584531,8.20212e+09,s,90900,11460
584531,8.20212e+09,s,90900,11540
584531,8.20212e+09,s,90900,11620
584531,8.20212e+09,s,90900,11700
584531,8.20212e+09,s,90900,11780
584531,8.20212e+09,s,90900,11860
584531,8.20212e+09,s,90900,11940
584531,8.20212e+09,s,90900,12020
584531,8.20212e+09,e,90900,12100
584531,8.20212e+09,s,90900,12168
584531,8.20212e+09,s,90900,12180
584531,8.20212e+09,s,90900,12260
584531,8.20212e+09,s,90900,12340
584531,8.20212e+09,s,90900,12420
584531,8.20212e+09,s,90900,12500
584531,8.20212e+09,s,90900,12580
584531,8.20212e+09,s,90900,12660
584531,8.20212e+09,s,90900,12740
584531,8.20212e+09,s,90900,12820
584531,8.20212e+09,s,90900,12900
584531,8.20212e+09,e,90900,12980
584531,8.20212e+09,s,90900,13048
584531,8.20212e+09,s,90900,13060
584531,8.20212e+09,s,90900,13140
584531,8.20212e+09,s,90900,13220
584531,8.20212e+09,s,90900,13300
584531,8.20212e+09,s,90900,13380
584531,8.20212e+09,s,90900,13460
584531,8.20212e+09,s,90900,13540
584531,8.20212e+09,s,90900,13620
584531,8.20212e+09,s,90900,13700
584531,8.20212e+09,s,90900,13780
584531,8.20212e+09,s,90900,13860
584531,8.20212e+09,s,90900,13940
584531,8.20212e+09,s,90900,14020
584531,8.20212e+09,s,90900,14100
584531,8.20212e+09,s,90900,14180
584531,8.20212e+09,s,90900,14260
584531,8.20212e+09,s,90900,14340
584531,8.20212e+09,s,90900,14420
584531,8.20212e+09,s,90900,14500
584531,8.20212e+09,s,90900,14580
584531,8.20212e+09,s,90900,14660
584531,8.20212e+09,s,90900,14740
584531,8.20212e+09,s,90900,14820
584531,8.20212e+09,s,90900,14900
584531,8.20212e+09,s,90900,14980
584531,8.20212e+09,s,90900,15060
584531,8.20212e+09,s,90900,15140
584531,8.20212e+09,s,90900,15220
584531,8.20212e+09,s,90900,15300
584531,8.20212e+09,s,90900,15380
584531,8.20212e+09,s,90900,15460
584531,8.20212e+09,s,90900,15540
584531,8.20212e+09,s,90900,15620
584531,8.20212e+09,s,90900,15700
584531,8.20212e+09,s,90900,15780
584531,8.20212e+09,s,90900,15860
584531,8.20212e+09,s,90900,15940
584531,8.20212e+09,s,90900,16020
584531,8.20212e+09,s,90900,16100
584531,8.20212e+09,s,90900,16180
584531,8.20212e+09,s,90900,16260
584531,8.20212e+09,s,90900,16340
584531,8.20212e+09,s,90900,16420
584531,8.20212e+09,s,90900,16500
584531,8.20212e+09,s,90900,16580
584569,8.20276e+09,e,90900,16660
584584,8.203e+09,e,90900,16580
584592,8.20314e+09,e,90900,16500
584600,8.20327e+09,e,90900,16420
584606,8.20337e+09,e,90900,16340
584608,8.20339e+09,e,90900,16260
584617,8.20354e+09,e,90900,16180
584618,8.20355e+09,e,90900,16100
584618,8.20356e+09,e,90900,16020
584618,8.20356e+09,e,90900,15940
584624,8.20365e+09,e,90900,15860
584628,8.20371e+09,e,90900,15780
584629,8.20373e+09,e,90900,15700
584632,8.20378e+09,e,90900,15620
584636,8.20385e+09,e,90900,15540
584640,8.2039e+09,e,90900,15460
584648,8.20403e+09,e,90900,15380
584649,8.20405e+09,e,90900,15300
584655,8.20413e+09,e,90900,15220
584656,8.20415e+09,e,90900,15140
584660,8.2042e+09,e,90900,15060
584660,8.20421e+09,e,90900,14980
584664,8.20427e+09,e,90900,14900
584669,8.20434e+09,e,90900,14820
584674,8.20441e+09,e,90900,14740
584676,8.20444e+09,e,90900,14660
584677,8.20447e+09,e,90900,14580
584681,8.20452e+09,e,90900,14500
584682,8.20453e+09,e,90900,14420
584690,8.20465e+09,e,90900,14340
584691,8.20467e+09,e,90900,14260
584692,8.20467e+09,e,90900,14180
584695,8.20471e+09,e,90900,14100
584696,8.20473e+09,e,90900,14020
584697,8.20474e+09,e,90900,13940
584697,8.20474e+09,e,90900,13860
584699,8.20478e+09,e,90900,13780
584701,8.2048e+09,e,90900,13700
584705,8.20485e+09,e,90900,13620
584706,8.20487e+09,e,90900,13540
584707,8.20488e+09,e,90900,13460
584707,8.20488e+09,e,90900,13380
584709,8.20491e+09,e,90900,13300
584709,8.20491e+09,e,90900,13220
584712,8.20494e+09,e,90900,13140
584713,8.20496e+09,e,90900,13060
584713,8.20496e+09,e,90900,12980
584715,8.20499e+09,e,90900,12900
584716,8.205e+09,e,90900,12820
584725,8.20511e+09,e,90900,12740
584727,8.20514e+09,e,90900,12660
584734,8.20523e+09,e,90900,12580
584736,8.20525e+09,e,90900,12500
584749,8.20541e+09,e,90900,12420
584765,8.20562e+09,e,90900,12340
584771,8.20568e+09,e,90900,12260
584780,8.20579e+09,e,90900,12180
584782,8.20582e+09,e,90900,12100
584785,8.20586e+09,e,90900,12020
584787,8.20588e+09,e,90900,11940
584808,8.20613e+09,e,90900,11860
584815,8.20621e+09,e,90900,11780
584815,8.20622e+09,e,90900,11700
584821,8.20628e+09,e,90900,11620
584829,8.20637e+09,e,90900,11540
584868,8.20682e+09,e,90900,11460
584894,8.20711e+09,e,90900,11380
584915,8.20735e+09,e,90900,11300
584979,8.20807e+09,e,90900,11220
584981,8.20809e+09,e,90900,11140
584981,8.20809e+09,e,90900,11060
584986,8.20815e+09,e,90900,10980
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,s,90900,10900
585000,8.2083e+09,e,90900,10900
585000,8.2083e+09,e,90900,10900
585000,8.2083e+09,e,90900,10900
585000,8.2083e+09,e,90900,10900
585000,8.2083e+09,e,90900,10900
585000,8.2083e+09,e,90900,10900
585000,8.2083e+09,e,90900,10900
585000,8.2083e+09,e,90900,10900
585000,8.2083e+09,e,90900,10900
585000,8.2083e+09,e,90900,10900
585000,8.2083e+09,e,90900,10900
585000,8.2083e+09,e,90900,10900
585000,8.2083e+09,e,90900,10900
585000,8.2083e+09,e,90900,10900
585000,8.2083e+09,e,90900,10900
585000,8.2083e+09,e,90900,10900
585000,8.2083e+09,e,90900,10900
585000,8.2083e+09,e,90900,10900
585000,8.2083e+09,e,90900,10900
585000,8.2083e+09,e,90900,10900
585000,8.2083e+09,e,90900,10900
585000,8.2083e+09,e,90900,10900
585000,8.20831e+09,e,90900,10900
585000,8.20831e+09,e,90900,10900
585000,8.20831e+09,e,90900,10900
585000,8.20831e+09,e,90900,10900
585000,8.20831e+09,e,90900,10900
585000,8.20831e+09,e,90900,10900
585000,8.20831e+09,e,90900,10900
585000,8.20831e+09,e,90900,10900
585000,8.20831e+09,e,90900,10900
585000,8.20831e+09,e,90900,10900
585000,8.20831e+09,e,90900,10900
585008,8.20839e+09,e,90900,10900
585010,8.20841e+09,e,90900,10820
585010,8.20841e+09,s,90900,10820
585010,8.20841e+09,s,90900,10900
585010,8.20841e+09,e,90900,10980
585010,8.20841e+09,s,90900,10980
585010,8.20841e+09,s,90900,11060
585010,8.20841e+09,s,90900,11140
585010,8.20841e+09,e,90900,11220
585010,8.20841e+09,s,90900,11220
585010,8.20841e+09,s,90900,11300
585010,8.20841e+09,s,90900,11380
585010,8.20841e+09,s,90900,11460
585010,8.20841e+09,s,90900,11540
585010,8.20841e+09,s,90900,11620
585010,8.20841e+09,s,90900,11700
585010,8.20841e+09,s,90900,11780
585010,8.20841e+09,s,90900,11860
585010,8.20841e+09,s,90900,11940
585010,8.20841e+09,s,90900,12020
585010,8.20841e+09,e,90900,12100
585010,8.20841e+09,s,90900,12168.9
585010,8.20841e+09,s,90900,12180
585010,8.20841e+09,s,90900,12260
585010,8.20841e+09,s,90900,12340
585010,8.20841e+09,s,90900,12420
585010,8.20841e+09,s,90900,12500
585010,8.20841e+09,s,90900,12580
585010,8.20841e+09,s,90900,12660
585010,8.20841e+09,s,90900,12740
585010,8.20841e+09,s,90900,12820
585010,8.20841e+09,s,90900,12900
585010,8.20841e+09,e,90900,12980
585010,8.20841e+09,s,90900,13048.9
585010,8.20841e+09,s,90900,13060
585010,8.20841e+09,s,90900,13140
585010,8.20841e+09,s,90900,13220
585010,8.20841e+09,s,90900,13300
585010,8.20841e+09,s,90900,13380
585010,8.20841e+09,s,90900,13460
585010,8.20841e+09,s,90900,13540
585010,8.20841e+09,s,90900,13620
585010,8.20841e+09,s,90900,13700
585010,8.20841e+09,s,90900,13780
585010,8.20841e+09,s,90900,13860
585010,8.20841e+09,e,90900,13940
585010,8.20841e+09,s,90900,14008.9
585010,8.20841e+09,s,90900,14020
585010,8.20841e+09,s,90900,14100
585010,8.20841e+09,s,90900,14180
585010,8.20841e+09,s,90900,14260
585010,8.20841e+09,s,90900,14340
585010,8.20841e+09,s,90900,14420
585010,8.20841e+09,s,90900,14500
585010,8.20841e+09,s,90900,14580
585010,8.20841e+09,s,90900,14660
585010,8.20841e+09,s,90900,14740
585010,8.20841e+09,e,90900,14820
585010,8.20841e+09,s,90900,14888.9
585010,8.20841e+09,s,90900,14900
585010,8.20841e+09,s,90900,14980
585010,8.20841e+09,s,90900,15060
585010,8.20841e+09,s,90900,15140
585010,8.20841e+09,s,90900,15220
585010,8.20841e+09,s,90900,15300
585010,8.20841e+09,s,90900,15380
585010,8.20841e+09,s,90900,15460
585010,8.20841e+09,s,90900,15540
