,time,transfer_history.first_attached_node,transfer_history.last_chunk_id,transfer_history.last_completion_date_string,transfer_history.last_creation_date_string,transfer_history.last_data_type,transfer_history.last_data_type_1,transfer_history.last_direction,transfer_history.last_qbox,transfer_history.last_qguid,transfer_history.last_remote_location_name,transfer_history.last_session,transfer_history.last_state,transfer_history.last_task,transfer_history.last_transfer_direction,transfer_history.last_transfer_type,transfer_history.last_transfer_type_1,transfer_history.mean_actually_transferred_size,transfer_history.mean_cached_data_size,transfer_history.mean_time_transfer_sec,transfer_history.mean_transfer_size
1826,2019-03-14T18:31:00.000Z,QBOX-9000-0000-0000-000000000005,0.0,14/03/2019\ 18:31:04,14/03/2019\ 18:31:01,UserResult,UserResult,Up,QBOX-4000-0000-1000-000000000005,SCDL-607c-4b03-44de-f68257c1c9dc,fb9cecfb45eed643a09ee618bd77e5cfc781ee1829ccd52bd9eccd263298e073,QSES-0314-1926-1ef6-7aa801e86ec3,Completed,QJOB-0314-1926-5215-01d4ec021788,Down,QDisk,S3,4.62962962962963,1212.037037037037,3.4444444444444446,4.62962962962963
1829,2019-03-14T18:34:00.000Z,QBOX-4000-0000-1000-000000000003,,14/03/2019\ 18:34:19,14/03/2019\ 18:31:47,,,,QBOX-4000-0000-1000-000000000003,SCDL-62fd-363a-445e-dfef470450a6,,00000000-0000-0000-0000-000000000000,Completed,QSES-0308-1711-3969-2c320a984fef,Down,QDisk,,1463926194.6666667,3621386.0,55.33333333333334,1442216714.6666667
1830,2019-03-14T18:35:00.000Z,QBOX-4000-0000-1000-000000000003,,14/03/2019\ 18:35:01,14/03/2019\ 18:31:47,,,,QBOX-4000-0000-1000-000000000003,SCDL-2698-1257-b5fa-076fed3647bd,,00000000-0000-0000-0000-000000000000,Completed,QSES-0314-1926-1ef6-7aa801e86ec3,Down,Docker,,17591196.0,2165775631.5,100.5,2163192332.0
1831,2019-03-14T18:36:00.000Z,QBOX-4000-0000-1000-000000000001,,14/03/2019\ 18:36:09,14/03/2019\ 18:36:06,,,,QBOX-4000-0000-1000-000000000001,SCDL-a519-84bf-2a3e-f1d226d425c7,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1936-133b-04e37e8b0c60,Down,Docker,,0.0,162888367.0,3.0,162888367.0
1832,2019-03-14T18:37:00.000Z,QBOX-4000-0000-1000-000000000003,-1.0,14/03/2019\ 18:37:56,14/03/2019\ 18:37:48,Docker,Docker,Down,QBOX-4000-0000-1000-000000000003,SCDL-2cd9-3281-f886-fc6c2f6530e3,33574517de06a3434b7e86c4e34a727eaf60fbed4d85b6d2ac586f55cfb4f768,QSES-0314-1926-1ef6-7aa801e86ec3,Completed,QJOB-0314-1926-ad41-2f69756e1259,Down,QDisk,Docker,83.33333333333333,291116952.0,7.033333333333332,290753299.3333333
1833,2019-03-14T18:38:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,14/03/2019\ 18:38:53,14/03/2019\ 18:38:48,Docker,Basesystem,Down,QBOX-9000-0000-0000-000000000005,SCDL-7adc-1a77-c961-a9df486cb47d,bbff66fbe2ee5f043086c838a1b11e97a82ee3a5907b6bc8928f517d2d307872,00000000-0000-0000-0000-000000000000,Completed,QSES-0308-1711-3969-2c320a984fef,Down,S3,S3,0.0,1467547580.6666667,4.0,1463923970.6666667
1835,2019-03-14T18:40:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,14/03/2019\ 18:40:57,14/03/2019\ 18:40:52,Docker,Basesystem,Down,QBOX-9000-0000-0000-000000000005,SCDL-c471-1e1d-ccde-0a3fee7a1e33,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1940-ccb3-5c6d8d444a34,Down,S3,S3,11.486486486486484,3073819.054054054,2.324324324324324,2779100.0
1836,2019-03-14T18:41:00.000Z,QBOX-2000-0000-0000-000000000004,,14/03/2019\ 18:41:24,14/03/2019\ 18:41:16,,,,QBOX-2000-0000-0000-000000000004,SCDL-ab10-75a3-ea17-bd749bf8febb,,00000000-0000-0000-0000-000000000000,Completed,QSES-0314-1941-3cbc-38f7149d68fa,Down,QDisk,,0.0,3639361197.6666665,6.0,3637549392.6666665
1837,2019-03-14T18:42:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,14/03/2019\ 18:42:13,14/03/2019\ 18:42:07,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-089b-583d-f0c2-21a32e1f13e6,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1942-1b14-e75a43f34f56,Down,S3,Docker,0.0,35183599.0,4.0,33371794.0
1839,2019-03-14T18:44:00.000Z,QBOX-2000-0000-0000-000000000004,-1.0,14/03/2019\ 18:44:50,14/03/2019\ 18:44:42,Docker,Basesystem,Down,QBOX-2000-0000-0000-000000000004,SCDL-6123-2253-c047-173c9231556f,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,QSES-0314-1941-3cbc-38f7149d68fa,Completed,QJOB-0314-1941-d880-06a750693874,Down,QDisk,S3,36.76470588235294,1673290.7352941176,6.470588235294117,1512187.8676470588
1840,2019-03-14T18:45:00.000Z,QBOX-2000-0000-0000-000000000004,-1.0,14/03/2019\ 18:45:50,14/03/2019\ 18:45:48,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-2351-4cfd-0f99-c22415ad191c,2ecfbc884639742c7288475798004285cb77ac23c463541604bc6f5edac82fb6,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1945-b732-7ed2915799df,Down,Docker,Docker,24.722222222222218,22598487.694444444,7.75,21691529.361111112
1841,2019-03-14T18:46:00.000Z,QBOX-4000-0000-1000-000000000005,-1.0,14/03/2019\ 18:46:24,14/03/2019\ 18:46:17,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-5858-b7cd-bf93-7650b3efaeee,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1945-c5e0-89faa21cc281,Down,S3,Docker,0.0,44440727.833333336,5.5,41723020.333333336
1842,2019-03-14T18:47:00.000Z,QBOX-4000-0000-1000-000000000001,,14/03/2019\ 18:47:16,14/03/2019\ 18:47:13,,,,QBOX-4000-0000-1000-000000000001,SCDL-3c47-1392-c930-4afc1fa29271,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1947-2ec0-32a6fd68bd74,Down,Docker,,0.0,32468163.0,3.0,32468163.0
1843,2019-03-14T18:48:00.000Z,QBOX-4000-0000-1000-000000000001,,14/03/2019\ 18:48:43,14/03/2019\ 18:48:39,,,,QBOX-4000-0000-1000-000000000001,SCDL-5a97-7b18-f058-be9ddde974be,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1948-940e-83b1e7aded4d,Down,QDisk,,0.0,21645590.33333333,3.0,21645442.0
1845,2019-03-14T18:50:00.000Z,QBOX-4000-0000-1000-000000000001,,14/03/2019\ 18:50:20,14/03/2019\ 18:50:16,,,,QBOX-4000-0000-1000-000000000001,SCDL-b3d3-05e6-e2f1-36d9deaf62fe,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1950-3720-1e0073ed78ff,Down,Docker,,0.0,77181795.0909091,3.272727272727273,77181795.0909091
1847,2019-03-14T18:52:00.000Z,QBOX-4000-0000-1000-000000000001,,14/03/2019\ 18:51:59,14/03/2019\ 18:51:54,,,,QBOX-4000-0000-1000-000000000001,SCDL-c46c-5370-0e6d-6b1cee32457f,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1951-cb75-5ba2e041fe78,Down,QDisk,,0.0,69291771.33333333,4.0,69231130.66666667
1848,2019-03-14T18:53:00.000Z,QBOX-4000-0000-1000-000000000001,,14/03/2019\ 18:53:36,14/03/2019\ 18:53:33,,,,QBOX-4000-0000-1000-000000000001,SCDL-138a-9ee3-02a3-ae34ae941d5c,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1953-7c35-d9f74695be50,Down,QDisk,,0.0,873764886.0,3.0,870645846.0
1868,2019-03-14T19:13:00.000Z,QBOX-4000-0000-1000-000000000001,,14/03/2019\ 19:13:25,14/03/2019\ 19:11:49,,,,QBOX-4000-0000-1000-000000000001,SCDL-fa7d-f9dc-dc43-091b5ae8c7b4,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-2011-bc02-49805190b2cb,Down,QDisk,,43064728.66666666,1501630250.0,57.33333333333334,985583059.3333334
1930,2019-03-14T20:15:00.000Z,QBOX-4000-0000-1000-000000000001,,14/03/2019\ 20:13:05,14/03/2019\ 20:11:58,,,,QBOX-4000-0000-1000-000000000001,SCDL-374b-cadd-5e9b-4c0a9a5ba6cd,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-2111-dad7-2fde8969f071,Down,Docker,,67709948.0,1520939858.0,132.5,745172014.5
1977,2019-03-14T21:02:00.000Z,QBOX-6000-0000-0000-000000000004,,14/03/2019\ 21:02:52,14/03/2019\ 21:02:45,,,,QBOX-6000-0000-0000-000000000004,SCDL-68a2-311a-ab86-c84aa639eb55,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,47781456.33333334,6.0,44627521.0
1987,2019-03-14T21:12:00.000Z,QBOX-8000-0000-0000-000000000004,,14/03/2019\ 21:12:12,14/03/2019\ 21:12:05,,,,QBOX-8000-0000-0000-000000000004,SCDL-7bad-6c1a-0745-b8d32ec03553,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0311-1115-7ba8-6c03b84ce456,Down,QDisk,,6644.0,14530436714.2,11.2,49148414.6
1992,2019-03-14T21:17:00.000Z,QBOX-5000-0000-0000-000000000005,,14/03/2019\ 21:14:16,14/03/2019\ 21:11:59,,,,QBOX-5000-0000-0000-000000000005,SCDL-e390-ae73-e0ce-554a30b26411,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-2211-e3ed-e3b4c44bc2b8,Down,QDisk,,374981955.2,622016824.6,169.0,413401540.6
2025,2019-03-14T21:50:00.000Z,QBOX-6000-0000-0000-000000000004,,14/03/2019\ 21:50:03,14/03/2019\ 21:49:57,,,,QBOX-6000-0000-0000-000000000004,SCDL-7c4f-7161-b29d-d633e3c05b49,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,47781456.33333334,5.0,44627521.0
2049,2019-03-14T22:14:00.000Z,QBOX-6000-0000-0000-000000000004,,14/03/2019\ 22:14:19,14/03/2019\ 22:14:08,,,,QBOX-5000-0000-0000-000000000005,SCDL-bf00-9cf3-0030-153603fe7113,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1545-3a85-75f8961f7611,Down,QDisk,,0.0,9100053547.75,5.875,48648692.625
2053,2019-03-14T22:18:00.000Z,QBOX-6000-0000-0000-000000000005,,14/03/2019\ 22:18:45,14/03/2019\ 22:12:35,,,,QBOX-6000-0000-0000-000000000005,SCDL-74b7-90e7-1f06-034becd8d1f2,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-2312-0145-8433edbe8dc6,Down,QDisk,,373640741.5,801558454.25,149.5,930370518.5
2066,2019-03-14T22:31:00.000Z,QBOX-6000-0000-0000-000000000005,,14/03/2019\ 22:31:07,14/03/2019\ 22:31:01,,,,QBOX-6000-0000-0000-000000000005,SCDL-95b7-1583-8617-eac645536c8d,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,47781456.33333334,5.0,44627521.0
2111,2019-03-14T23:16:00.000Z,QBOX-5000-0000-0000-000000000005,,14/03/2019\ 23:15:57,14/03/2019\ 23:12:09,,,,QBOX-5000-0000-0000-000000000005,SCDL-f1ef-49f1-2200-5d42f44b8663,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-0012-21f3-a9c074de1b30,Down,QDisk,,37862355.25,782703065.75,82.75,390921540.0
2127,2019-03-14T23:32:00.000Z,QBOX-5000-0000-0000-000000000005,,14/03/2019\ 23:31:57,14/03/2019\ 23:31:51,,,,QBOX-5000-0000-0000-000000000005,SCDL-61e5-6416-650a-a2b484c6e5a2,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,47781456.33333334,5.0,44627521.0
2169,2019-03-15T00:14:00.000Z,QBOX-5000-0000-0000-000000000005,,15/03/2019\ 00:13:06,15/03/2019\ 00:12:03,,,,QBOX-5000-0000-0000-000000000005,SCDL-9e0d-d38f-b7aa-6614873afb9d,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-0112-015d-3765b742d1ef,Down,QDisk,,60671804.8,1231026552.6,93.6,603216528.8
2186,2019-03-15T00:31:00.000Z,QBOX-5000-0000-0000-000000000005,,15/03/2019\ 00:30:51,15/03/2019\ 00:30:48,,,,QBOX-5000-0000-0000-000000000005,SCDL-b1b1-187a-16fb-a6cb02924b81,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0.0,48592660.0,4.5,46227208.5
2215,2019-03-15T01:00:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,15/03/2019\ 01:00:34,15/03/2019\ 01:00:25,Docker,Docker,Down,QBOX-5000-0000-0000-000000000005,SCDL-e46f-cc5f-4036-c0561a6e81ba,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-0200-59b0-80cb346d9263,Down,QDisk,Docker,10822721.0,24360878.0,5.5,33371794.0
2216,2019-03-15T01:01:00.000Z,QBOX-4000-0000-1000-000000000005,-1.0,15/03/2019\ 01:01:45,15/03/2019\ 01:01:40,Docker,Basesystem,Down,QBOX-9000-0000-0000-000000000005,SCDL-7305-a353-d00f-3a20f72cce8a,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-0201-9cbe-38fc08ada8b9,Down,S3,S3,0.0,37123196.14285714,4.0,34017244.71428572
2217,2019-03-15T01:02:00.000Z,QBOX-5000-0000-0000-000000000004,,15/03/2019\ 01:02:13,15/03/2019\ 01:02:07,,,,QBOX-5000-0000-0000-000000000005,SCDL-8683-bd00-88c5-dd3df57a323e,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,19190612.0,20858672.272727273,6.0,31342863.63636364
2218,2019-03-15T01:03:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,15/03/2019\ 01:03:48,15/03/2019\ 01:03:42,Docker,Docker,Down,QBOX-6000-0000-0000-000000000005,SCDL-9a6f-7630-d360-cb56e5dadbe3,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,Docker,0.0,28566388.28571429,3.8571428571428568,27063607.714285716
2219,2019-03-15T01:04:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,15/03/2019\ 01:04:39,15/03/2019\ 01:04:32,Docker,Docker,Down,QBOX-4000-0000-1000-000000000005,SCDL-c3c8-cc5c-824f-1775cd467de5,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-0204-7ad0-bb6368f30b2d,Down,QDisk,Docker,4108045.2352941176,36439398.11764706,4.941176470588236,37669870.70588236
2220,2019-03-15T01:05:00.000Z,QBOX-6000-0000-0000-000000000005,,15/03/2019\ 01:05:23,15/03/2019\ 01:05:17,,,,QBOX-5000-0000-0000-000000000005,SCDL-f089-1275-edc4-aab7d508723f,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,10792818.185185183,44950697.222222224,10.555555555555557,52951245.11111111
2221,2019-03-15T01:06:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,15/03/2019\ 01:06:49,15/03/2019\ 01:06:42,Docker,Basesystem,Down,QBOX-6000-0000-0000-000000000005,SCDL-665a-9b6b-a39f-c7698d107462,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,S3,0.0,43516982.0,5.0,40916693.16666666
2222,2019-03-15T01:07:00.000Z,QBOX-5000-0000-0000-000000000005,-1.0,15/03/2019\ 01:07:39,15/03/2019\ 01:07:36,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-125e-eb02-f9a4-80a98603a98e,5ccbb2182ba05c1f5df4bf9e6fcac5ef8c236293a566f483717a4b0b7b959588,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-0207-8b7d-b642ddd2466a,Down,Docker,Docker,2.125,345455913.8125,3.375,341663175.3125
2223,2019-03-15T01:08:00.000Z,QBOX-5000-0000-0000-000000000004,,15/03/2019\ 01:08:41,15/03/2019\ 01:08:39,,,,QBOX-5000-0000-0000-000000000005,SCDL-1211-8140-f207-1eba5830d44c,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,Docker,,0.0,307343299.35714287,4.071428571428571,303109383.21428573
2224,2019-03-15T01:09:00.000Z,QBOX-9000-0000-0000-000000000005,119.0,15/03/2019\ 01:09:49,15/03/2019\ 01:09:44,UserResult,UserResult,Up,QBOX-4000-0000-1000-000000000005,SCDL-fa36-5b3e-5396-245c46010a25,ac0861baad7ade5ef1fb58398afd6168db098ac108eb34bb778265c857a614af,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-0207-8b7d-b642ddd2466a,Down,QDisk,S3,316021.0,227549580.0,2.5,226740679.8333333
2225,2019-03-15T01:10:00.000Z,QBOX-4000-0000-1000-000000000005,-1.0,15/03/2019\ 01:10:48,15/03/2019\ 01:10:42,Docker,Basesystem,Down,QBOX-6000-0000-0000-000000000005,SCDL-6b16-2fc7-3795-f4fc99215ddb,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QSES-0315-0210-9de8-447c7789352d,Down,QDisk,S3,0.0,39137329.823529415,4.411764705882354,36662371.23529412
2226,2019-03-15T01:11:00.000Z,QBOX-8000-0000-0000-000000000004,,15/03/2019\ 01:10:41,15/03/2019\ 01:10:35,,,,QBOX-8000-0000-0000-000000000004,SCDL-c35a-ca40-6aa8-4828f62897e1,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0314-1545-3a85-75f8961f7611,Down,QDisk,,15078338.0,5224341381.142858,7.7142857142857135,61799945.42857143
2227,2019-03-15T01:12:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,15/03/2019\ 01:11:59,15/03/2019\ 01:11:52,Docker,Basesystem,Down,QBOX-9000-0000-0000-000000000005,SCDL-c484-12be-f6e8-b073d9893801,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QSES-0315-0211-cc0e-02291df8edf4,Down,S3,S3,0.0,37899035.0,6.0,34275425.0
2228,2019-03-15T01:13:00.000Z,QBOX-6000-0000-0000-000000000005,,15/03/2019\ 01:13:11,15/03/2019\ 01:13:05,,,,QBOX-8000-0000-0000-000000000004,SCDL-dafb-b233-b112-a0e17349702d,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,48940318.71428572,4.857142857142857,46912788.85714286
2229,2019-03-15T01:14:00.000Z,QBOX-5000-0000-0000-000000000004,-1.0,15/03/2019\ 01:14:24,15/03/2019\ 01:14:19,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-44a9-6535-2324-d269186973b2,b0afe148c7b34a54412da6a7355d1d9724f86cd9b361ab3c851c57e6f720e83b,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-0214-4baa-08247a936146,Down,Docker,Docker,0.0,27968550.55555556,18.555555555555557,26156646.66666667
2230,2019-03-15T01:15:00.000Z,QBOX-9000-0000-0000-000000000005,0.0,15/03/2019\ 01:15:32,15/03/2019\ 01:15:29,UserSnapshotResult,UserSnapshotResult,Up,QBOX-9000-0000-0000-000000000005,SCUL-2f2a-607a-4e3b-da64250a61c9,0fe5dedbc507c6dc5feaff22a69e60705d31087e321f41d7addfe2c46d429ca0,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-0214-4baa-08247a936146,Up,S3,S3,445.0,0.0,3.0,445.0
2231,2019-03-15T01:16:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,15/03/2019\ 01:16:59,15/03/2019\ 01:16:52,Docker,Basesystem,Down,QBOX-6000-0000-0000-000000000005,SCDL-9625-bb61-ad82-b9820ece7a4f,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-0216-c65b-32e68a086af2,Down,QDisk,S3,0.0,27745528.5,4.166666666666667,25480661.0
2232,2019-03-15T01:17:00.000Z,QBOX-9000-0000-0000-000000000005,0.0,15/03/2019\ 01:17:36,15/03/2019\ 01:17:34,UserResult,UserResult,Up,QBOX-4000-0000-1000-000000000005,SCDL-1b96-0ebe-2396-b5535c1ef2df,80931138f5783ea03ed2d0c00ccdfff83ad1e3a3385b41bc316c2bf9ed96a830,QSES-0315-0216-0953-1f16ed7bb898,Completed,QJOB-0315-0216-0c1f-be5b41f6767d,Down,QDisk,S3,74.16666666666667,12180661.5,16.333333333333332,11274610.666666664
2233,2019-03-15T01:18:00.000Z,QBOX-5000-0000-0000-000000000004,-1.0,15/03/2019\ 01:18:50,15/03/2019\ 01:18:43,Docker,Docker,Down,QBOX-5000-0000-0000-000000000004,SCDL-50e4-87f3-5ae2-ca84022084da,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QSES-0315-0218-a2e9-1f75610b30d9,Down,QDisk,Docker,206674912.52631575,153308800.78947368,59.26315789473684,274872737.5263158
2234,2019-03-15T01:19:00.000Z,QBOX-6000-0000-0000-000000000005,,15/03/2019\ 01:18:44,15/03/2019\ 01:18:38,,,,QBOX-6000-0000-0000-000000000005,SCDL-9db1-27c1-aac7-df6a7bfdfa23,,00000000-0000-0000-0000-000000000000,Completed,QSES-0315-0218-8e19-2aca8456bad8,Down,QDisk,,0.0,21110337.4,34.0,20023076.4
2235,2019-03-15T01:20:00.000Z,QBOX-8000-0000-0000-000000000004,-1.0,15/03/2019\ 01:20:48,15/03/2019\ 01:20:43,Docker,Basesystem,Down,QBOX-9000-0000-0000-000000000005,SCDL-c3b4-ae96-2d57-2d64a53e4768,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-0220-a7a0-0e38e9860ae6,Down,S3,S3,0.0,32873763.69230769,4.115384615384615,30392138.76923077
2236,2019-03-15T01:21:00.000Z,QBOX-6000-0000-0000-000000000005,,15/03/2019\ 01:21:38,15/03/2019\ 01:21:33,,,,QBOX-8000-0000-0000-000000000004,SCDL-72df-2ddf-d8fb-d100dfc67b16,,00000000-0000-0000-0000-000000000000,Completed,QSES-0315-0221-792f-a105aabdc185,Down,Docker,,0.0,41358519.571428575,5.857142857142858,38453857.28571428
2237,2019-03-15T01:22:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,15/03/2019\ 01:22:25,15/03/2019\ 01:22:20,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-be79-bdce-0e50-4175d1349841,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-0222-4fa8-1cc6846f4ded,Down,S3,Docker,0.0,35183599.0,5.0,33371794.0
2238,2019-03-15T01:23:00.000Z,QBOX-6000-0000-0000-000000000005,-1.0,15/03/2019\ 01:23:37,15/03/2019\ 01:23:33,Docker,Basesystem,Down,QBOX-9000-0000-0000-000000000005,SCDL-3e5b-f6f1-c2a9-7e5ab03b5ed9,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-0223-8120-4e67095ab12b,Down,S3,S3,0.0,38129038.9375,5.0,35263490.71875
2239,2019-03-15T01:24:00.000Z,QBOX-9000-0000-0000-000000000005,-1.0,15/03/2019\ 01:24:56,15/03/2019\ 01:24:51,Docker,Docker,Down,QBOX-9000-0000-0000-000000000005,SCDL-cd0b-a2d9-d678-6db47647a431,bc0647bd70ce33c64470a0c5d06d63737a25a0934baa34d846afce140a90224e,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-0224-c6dc-f7f5e17c83c8,Down,S3,Docker,0.0,1738570745.8,2.6,1737483484.8
2240,2019-03-15T01:25:00.000Z,QBOX-6000-0000-0000-000000000005,,15/03/2019\ 01:25:22,15/03/2019\ 01:25:18,,,,QBOX-6000-0000-0000-000000000005,SCDL-b54c-95aa-9362-fa4fddeb4927,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-0225-3d45-badf7b0e77c8,Down,Docker,,0.0,36541317.0,5.5,33823609.5
2241,2019-03-15T01:26:00.000Z,QBOX-8000-0000-0000-000000000004,0.0,15/03/2019\ 01:26:55,15/03/2019\ 01:26:53,UserResult,UserResult,Up,QBOX-9000-0000-0000-000000000005,SCUL-2671-1769-65ac-dba8b0d9aa75,8418eb4264bd53468eabf7f595e3d99d80e6600c79235ed8658811f0663b97a2,00000000-0000-0000-0000-000000000000,Completed,QJOB-0315-0224-c6dc-f7f5e17c83c8,Up,S3,S3,178.0,22739421.0,4.4,20565433.0
2242,2019-03-15T01:27:00.000Z,QBOX-4000-0000-1000-000000000005,-1.0,15/03/2019\ 01:27:11,15/03/2019\ 01:27:03,Docker,Docker,Down,QBOX-6000-0000-0000-000000000005,SCDL-3052-994a-2b47-8dcae81492aa,33574517de06a3434b7e86c4e34a727eaf60fbed4d85b6d2ac586f55cfb4f768,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,Docker,0.0,1600934453.5454545,5.181818181818182,1598097774.8181818
2243,2019-03-15T01:28:00.000Z,QBOX-2000-0000-0000-000000000004,,15/03/2019\ 01:28:16,15/03/2019\ 01:28:10,,,,QBOX-8000-0000-0000-000000000004,SCDL-94c7-74be-351d-4a83eb28b6ca,,00000000-0000-0000-0000-000000000000,Completed,QJOB-0307-1124-91be-93edf97c6c2e,Down,QDisk,,0.0,1234101171.6666667,4.0,1232367546.8888886
2244,2019-03-15T01:29:00.000Z,QBOX-4000-0000-1000-000000000005,-1.0,15/03/2019\ 01:29:40,15/03/2019\ 01:29:37,UserData,UserData,Down,QBOX-9000-0000-0000-000000000005,SCDL-3847-d83d-2fd6-927ed5e3e33f,fb9cecfb45eed643a09ee618bd77e5cfc781ee1829ccd52bd9eccd263298e073,QSES-0315-0227-1397-34eb3762c93e,Completed,QJOB-0315-0227-5f8b-0b5423a0db40,Down,S3,S3,114.28571428571428,870.7142857142858,2.7428571428571433,114.28571428571428
