,actually_transferred_size,direction,id,node,profile,res,size,subtime,time_taken,type,job_id,workload_name,submission_time,requested_number_of_resources,requested_time,success,final_state,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,allocated_resources,consumed_energy,metadata,ratio_minus_1
1590,181886.0,Up,1590,QBOX-4000-0000-1000-000000000002,1590_profile,1,181886.0,52848.0,2.0,S3,1590,ec5494,52848.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,52848.000045,0.011455,52848.0115,4.5e-05,0.0115,1.003929,1692 1707,0.0,,173.5962461807071
1591,181886.0,Up,1591,QBOX-4000-0000-1000-000000000005,1591_profile,1,181886.0,52850.0,4.0,S3,1591,ec5494,52850.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,52850.000045,0.011455,52850.0115,4.5e-05,0.0115,1.003929,1695 1707,0.0,,348.1924923614142
1592,181886.0,Up,1592,QBOX-4000-0000-1000-000000000002,1592_profile,1,181886.0,52849.0,4.0,S3,1592,ec5494,52849.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,52849.000045,0.011455,52849.0115,4.5e-05,0.0115,1.003929,1692 1707,0.0,,348.1924923614142
1593,181886.0,Up,1593,QBOX-4000-0000-1000-000000000005,1593_profile,1,181886.0,52857.0,3.0,S3,1593,ec5494,52857.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,52857.000045,0.011455,52857.0115,4.5e-05,0.0115,1.003929,1695 1707,0.0,,260.89436927106067
1594,181886.0,Up,1594,QBOX-4000-0000-1000-000000000005,1594_profile,1,181886.0,52858.0,2.0,S3,1594,ec5494,52858.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,52858.000045,0.011455,52858.0115,4.5e-05,0.0115,1.003929,1695 1707,0.0,,173.5962461807071
1595,181886.0,Up,1595,QBOX-4000-0000-1000-000000000005,1595_profile,1,181886.0,52863.0,3.0,S3,1595,ec5494,52863.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,52863.000045,0.011455,52863.0115,4.5e-05,0.0115,1.003929,1695 1707,0.0,,260.89436927106067
1604,1133997.0,Up,1604,QBOX-4000-0000-1000-000000000002,1604_profile,1,305761.0,53010.0,3.0,S3,1604,ec5494,53010.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53010.000045,0.019072,53010.019117,4.5e-05,0.019117,1.0023600000000001,1692 1707,0.0,,156.2986577181208
1605,1133930.0,Up,1605,QBOX-4000-0000-1000-000000000002,1605_profile,1,305761.0,53013.0,3.0,S3,1605,ec5494,53013.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53013.000045,0.019071,53013.019116,4.5e-05,0.019116,1.0023600000000001,1692 1707,0.0,,156.30690577316344
1606,1133973.0,Up,1606,QBOX-4000-0000-1000-000000000002,1606_profile,1,305761.0,53015.0,4.0,S3,1606,ec5494,53015.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53015.000045,0.019072,53015.019117,4.5e-05,0.019117,1.0023600000000001,1692 1707,0.0,,208.73154362416108
1607,1133521.0,Up,1607,QBOX-4000-0000-1000-000000000002,1607_profile,1,305761.0,53016.0,6.0,S3,1607,ec5494,53016.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53016.000045,0.019068,53016.019113,4.5e-05,0.019112999999999998,1.0023600000000001,1692 1707,0.0,,313.6633102580239
1609,1133482.0,Up,1609,QBOX-4000-0000-1000-000000000002,1609_profile,1,305761.0,53020.0,5.0,S3,1609,ec5494,53020.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53020.000045,0.019068,53020.019113,4.5e-05,0.019112999999999998,1.0023600000000001,1692 1707,0.0,,261.2194252150199
1610,1133642.0,Up,1610,QBOX-4000-0000-1000-000000000002,1610_profile,1,305761.0,53022.0,3.0,S3,1610,ec5494,53022.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53022.000045,0.019069,53022.019113999995,4.5e-05,0.019114,1.0023600000000001,1692 1707,0.0,,156.32340447847292
1611,1132483.0,Up,1611,QBOX-4000-0000-1000-000000000002,1611_profile,1,305761.0,53024.0,4.0,S3,1611,ec5494,53024.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53024.000045,0.01906,53024.019105,4.5e-05,0.019105,1.002361,1692 1707,0.0,,208.8635886673662
1612,1132706.0,Up,1612,QBOX-4000-0000-1000-000000000002,1612_profile,1,305761.0,53029.0,2.0,S3,1612,ec5494,53029.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53029.000045,0.019062,53029.019107,4.5e-05,0.019107,1.002361,1692 1707,0.0,,103.92078480747037
1613,1133011.0,Up,1613,QBOX-4000-0000-1000-000000000002,1613_profile,1,305761.0,53030.0,4.0,S3,1613,ec5494,53030.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53030.000045,0.019063999999999998,53030.019109,4.5e-05,0.019109,1.002361,1692 1707,0.0,,208.81955518254304
1618,1132920.0,Up,1618,QBOX-4000-0000-1000-000000000002,1618_profile,1,305761.0,53040.0,3.0,S3,1618,ec5494,53040.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53040.000045,0.019063,53040.019108,4.5e-05,0.019108,1.002361,1692 1707,0.0,,156.37292136599694
1619,942305.0,Up,1619,QBOX-4000-0000-1000-000000000002,1619_profile,1,305761.0,53040.0,6.0,S3,1619,ec5494,53040.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53040.000060000006,0.017537999999999998,53040.017598,5.9999999999999995e-05,0.017598,1.003422,1692 1707,0.0,,341.1142661648991
1620,942199.0,Up,1620,QBOX-4000-0000-1000-000000000002,1620_profile,1,305761.0,53040.0,12.0,S3,1620,ec5494,53040.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53040.000075,0.017537999999999998,53040.017612999996,7.5e-05,0.017613,1.004277,1692 1707,0.0,,683.2285323297982
1621,943081.0,Up,1621,QBOX-4000-0000-1000-000000000002,1621_profile,1,305761.0,53041.0,11.0,S3,1621,ec5494,53041.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53041.000045,0.017544999999999998,53041.017589999996,4.5e-05,0.01759,1.002565,1692 1707,0.0,,625.9592476489029
1623,1373337.0,Up,1623,QBOX-2000-0000-0000-000000000002,1623_profile,1,305761.0,53045.0,7.0,S3,1623,ec5494,53045.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53045.000045,0.064933,53045.064977999995,4.5e-05,0.064978,1.000693,1688 1707,0.0,,106.80342814901513
1628,1373406.0,Up,1628,QBOX-2000-0000-0000-000000000004,1628_profile,1,305761.0,53046.0,7.0,S3,1628,ec5494,53046.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53046.000045,0.06493600000000001,53046.064981,4.5e-05,0.064981,1.000693,1690 1707,0.0,,106.79844770235307
1630,1373396.0,Up,1630,QBOX-5000-0000-0000-000000000005,1630_profile,1,305761.0,53042.0,12.0,S3,1630,ec5494,53042.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53042.000075,0.06493600000000001,53042.065011,7.5e-05,0.065011,1.001155,1698 1707,0.0,,183.79733891831955
1631,942283.0,Up,1631,QBOX-4000-0000-1000-000000000002,1631_profile,1,305761.0,53042.0,13.0,S3,1631,ec5494,53042.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53042.000089999994,0.017537999999999998,53042.017627999994,9e-05,0.017628,1.005132,1692 1707,0.0,,740.2475766906148
1632,942084.0,Up,1632,QBOX-4000-0000-1000-000000000002,1632_profile,1,305761.0,53050.0,5.0,S3,1632,ec5494,53050.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53050.000045,0.017537,53050.017582,4.5e-05,0.017582,1.002566,1692 1707,0.0,,284.11147858812797
1633,941075.0,Up,1633,QBOX-4000-0000-1000-000000000002,1633_profile,1,305761.0,53057.0,4.0,S3,1633,ec5494,53057.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53057.000045,0.017529,53057.017574,4.5e-05,0.017574,1.0025680000000001,1692 1707,0.0,,227.1932797079126
1636,1373418.0,Up,1636,QBOX-2000-0000-0000-000000000001,1636_profile,1,305761.0,53047.0,9.0,S3,1636,ec5494,53047.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53047.000045,0.064937,53047.064981999996,4.5e-05,0.064982,1.000693,1687 1707,0.0,,137.59586984307867
1637,1373418.0,Up,1637,QBOX-2000-0000-0000-000000000004,1637_profile,1,305761.0,53047.0,9.0,S3,1637,ec5494,53047.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53047.000060000006,0.064937,53047.064997,5.9999999999999995e-05,0.064997,1.000924,1690 1707,0.0,,137.59586984307867
1639,1373396.0,Up,1639,QBOX-5000-0000-0000-000000000005,1639_profile,1,305761.0,53042.0,15.0,S3,1639,ec5494,53042.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53042.000105,0.06493600000000001,53042.065041,0.000105,0.065041,1.001617,1698 1707,0.0,,229.99667364789946
1640,1373396.0,Up,1640,QBOX-5000-0000-0000-000000000005,1640_profile,1,305761.0,53043.0,14.0,S3,1640,ec5494,53043.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53043.000045,0.06493600000000001,53043.064981,4.5e-05,0.064981,1.000693,1698 1707,0.0,,214.59689540470615
1641,1373337.0,Up,1641,QBOX-5000-0000-0000-000000000005,1641_profile,1,305761.0,53044.0,16.0,S3,1641,ec5494,53044.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53044.000075,0.064933,53044.065008,7.5e-05,0.06500800000000001,1.001155,1698 1707,0.0,,245.40783576917744
1642,1373327.0,Up,1642,QBOX-5000-0000-0000-000000000005,1642_profile,1,305761.0,53046.0,17.0,S3,1642,ec5494,53046.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53046.000060000006,0.064933,53046.064993,5.9999999999999995e-05,0.064993,1.000924,1698 1707,0.0,,260.80832550475105
1643,940599.0,Up,1643,QBOX-4000-0000-1000-000000000002,1643_profile,1,305761.0,53061.0,3.0,S3,1643,ec5494,53061.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53061.000045,0.017525,53061.017569999996,4.5e-05,0.01757,1.0025680000000001,1692 1707,0.0,,170.18402282453638
1644,940373.0,Up,1644,QBOX-4000-0000-1000-000000000002,1644_profile,1,305761.0,53061.0,3.0,S3,1644,ec5494,53061.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53061.000060000006,0.017523,53061.017583,5.9999999999999995e-05,0.017583,1.003425,1692 1707,0.0,,170.2035610340695
1645,941138.0,Up,1645,QBOX-4000-0000-1000-000000000002,1645_profile,1,305761.0,53062.0,5.0,S3,1645,ec5494,53062.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53062.000045,0.017529,53062.017574,4.5e-05,0.017574,1.0025680000000001,1692 1707,0.0,,284.2415996348908
1646,940544.0,Up,1646,QBOX-4000-0000-1000-000000000002,1646_profile,1,305761.0,53067.0,3.0,S3,1646,ec5494,53067.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53067.000045,0.017524,53067.017569,4.5e-05,0.017569,1.0025680000000001,1692 1707,0.0,,170.1937913718329
1651,936086.0,Up,1651,QBOX-4000-0000-1000-000000000002,1651_profile,1,305761.0,53070.0,3.0,S3,1651,ec5494,53070.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53070.000045,0.017488999999999998,53070.017534,4.5e-05,0.017534,1.002573,1692 1707,0.0,,170.53639430499175
1652,935419.0,Up,1652,QBOX-4000-0000-1000-000000000002,1652_profile,1,305761.0,53077.0,2.0,S3,1652,ec5494,53077.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53077.000045,0.017483000000000002,53077.017528,4.5e-05,0.017528,1.002574,1692 1707,0.0,,113.39684264714293
1656,935674.0,Up,1656,QBOX-4000-0000-1000-000000000002,1656_profile,1,305761.0,53077.0,5.0,S3,1656,ec5494,53077.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53077.000060000006,0.017485,53077.017545,5.9999999999999995e-05,0.017544999999999998,1.0034319999999999,1692 1707,0.0,,284.9593937660852
1657,935131.0,Up,1657,QBOX-4000-0000-1000-000000000002,1657_profile,1,305761.0,53078.0,4.0,S3,1657,ec5494,53078.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53078.000045,0.017481,53078.017525999996,4.5e-05,0.017526,1.002575,1692 1707,0.0,,227.81986156398375
1663,1132980.0,Up,1663,QBOX-4000-0000-1000-000000000002,1663_profile,1,305761.0,53095.0,2.0,S3,1663,ec5494,53095.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53095.000045,0.019063999999999998,53095.019109,4.5e-05,0.019109,1.002361,1692 1707,0.0,,103.90977759127152
1671,1133252.0,Up,1671,QBOX-4000-0000-1000-000000000002,1671_profile,1,305761.0,53102.0,5.0,S3,1671,ec5494,53102.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53102.000045,0.019066,53102.019111,4.5e-05,0.019111000000000003,1.002361,1692 1707,0.0,,261.246931710899
1674,934220.0,Up,1674,QBOX-2000-0000-0000-000000000004,1674_profile,1,305761.0,53099.0,6.0,S3,1674,ec5494,53099.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53099.000060000006,0.047369,53099.047429000006,5.9999999999999995e-05,0.047429,1.001267,1690 1707,0.0,,125.6651185374401
1676,933952.0,Up,1676,QBOX-5000-0000-0000-000000000005,1676_profile,1,305761.0,53106.0,5.0,S3,1676,ec5494,53106.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53106.000045,0.047358,53106.047403,4.5e-05,0.047403,1.00095,1698 1707,0.0,,104.57878288779088
1679,932505.0,Up,1679,QBOX-2000-0000-0000-000000000002,1679_profile,1,305761.0,53107.0,6.0,S3,1679,ec5494,53107.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53107.000045,0.0473,53107.047345,4.5e-05,0.047345,1.000951,1688 1707,0.0,,125.84989429175475
1680,931086.0,Up,1680,QBOX-2000-0000-0000-000000000002,1680_profile,1,305761.0,53108.0,8.0,S3,1680,ec5494,53108.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53108.000060000006,0.047243,53108.047303,5.9999999999999995e-05,0.047303,1.00127,1688 1707,0.0,,168.33725631310458
1681,931779.0,Up,1681,QBOX-2000-0000-0000-000000000002,1681_profile,1,305761.0,53109.0,7.0,S3,1681,ec5494,53109.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53109.000045,0.047271,53109.047316000004,4.5e-05,0.047316000000000004,1.000952,1688 1707,0.0,,147.08233377758032
1682,931488.0,Up,1682,QBOX-2000-0000-0000-000000000002,1682_profile,1,305761.0,53113.0,6.0,S3,1682,ec5494,53113.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53113.000045,0.04726,53113.047305,4.5e-05,0.047305,1.000952,1688 1707,0.0,,125.95725772323318
1686,1372609.0,Up,1686,QBOX-5000-0000-0000-000000000005,1686_profile,1,305761.0,53109.0,8.0,S3,1686,ec5494,53109.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53109.000060000006,0.06490399999999999,53109.064964,5.9999999999999995e-05,0.064964,1.000925,1698 1707,0.0,,122.2589670898558
1687,933454.0,Up,1687,QBOX-5000-0000-0000-000000000005,1687_profile,1,305761.0,53115.0,5.0,S3,1687,ec5494,53115.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53115.000045,0.047338,53115.047383,4.5e-05,0.047383,1.000951,1698 1707,0.0,,104.62338924331405
1688,934276.0,Up,1688,QBOX-5000-0000-0000-000000000005,1688_profile,1,305761.0,53116.0,7.0,S3,1688,ec5494,53116.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53116.000045,0.047370999999999996,53116.047416,4.5e-05,0.047416,1.00095,1698 1707,0.0,,146.76973253678412
1690,930765.0,Up,1690,QBOX-4000-0000-1000-000000000002,1690_profile,1,306288.0,53119.0,6.0,S3,1690,ec5494,53119.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53119.000060000006,0.017446,53119.017506000004,5.9999999999999995e-05,0.017506,1.0034399999999999,1692 1707,0.0,,342.918376705262
1691,931686.0,Up,1691,QBOX-4000-0000-1000-000000000002,1691_profile,1,306288.0,53123.0,5.0,S3,1691,ec5494,53123.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53123.000045,0.017453,53123.017498,4.5e-05,0.017498,1.002579,1692 1707,0.0,,285.4836990775225
1692,931151.0,Up,1692,QBOX-4000-0000-1000-000000000002,1692_profile,1,306288.0,53126.0,2.0,S3,1692,ec5494,53126.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53126.000045,0.017449,53126.017494,4.5e-05,0.017494,1.002579,1692 1707,0.0,,113.61974898274973
1693,930915.0,Up,1693,QBOX-4000-0000-1000-000000000002,1693_profile,1,306288.0,53127.0,4.0,S3,1693,ec5494,53127.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53127.000045,0.017447,53127.017492,4.5e-05,0.017491999999999997,1.00258,1692 1707,0.0,,228.26577635123516
1694,930319.0,Up,1694,QBOX-4000-0000-1000-000000000002,1694_profile,1,306288.0,53129.0,2.0,S3,1694,ec5494,53129.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53129.000045,0.017443,53129.017488,4.5e-05,0.017488,1.00258,1692 1707,0.0,,113.65917560052742
1695,929612.0,Up,1695,QBOX-2000-0000-0000-000000000002,1695_profile,1,305761.0,53117.0,8.0,S3,1695,ec5494,53117.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53117.000045,0.047184,53117.047229,4.5e-05,0.047229,1.0009540000000001,1688 1707,0.0,,168.548999660902
1699,933541.0,Up,1699,QBOX-5000-0000-0000-000000000005,1699_profile,1,305761.0,53119.0,7.0,S3,1699,ec5494,53119.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53119.000075,0.047342,53119.047417,7.5e-05,0.047417,1.001584,1698 1707,0.0,,146.86025093996872
1702,930699.0,Up,1702,QBOX-4000-0000-1000-000000000002,1702_profile,1,306288.0,53131.0,3.0,S3,1702,ec5494,53131.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53131.000045,0.017446,53131.017491000006,4.5e-05,0.017491,1.00258,1692 1707,0.0,,170.95918835263097
1703,930747.0,Up,1703,QBOX-4000-0000-1000-000000000002,1703_profile,1,306288.0,53132.0,2.0,S3,1703,ec5494,53132.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53132.000045,0.017446,53132.017491000006,4.5e-05,0.017491,1.00258,1692 1707,0.0,,113.63945890175398
1704,930066.0,Up,1704,QBOX-4000-0000-1000-000000000002,1704_profile,1,306288.0,53133.0,4.0,S3,1704,ec5494,53133.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53133.000045,0.017440999999999998,53133.017486000004,4.5e-05,0.017486,1.002581,1692 1707,0.0,,228.34464766928505
1705,931334.0,Up,1705,QBOX-4000-0000-1000-000000000002,1705_profile,1,306288.0,53134.0,6.0,S3,1705,ec5494,53134.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53134.000045,0.017450999999999998,53134.017496,4.5e-05,0.017496,1.002579,1692 1707,0.0,,342.819838404676
1709,931091.0,Up,1709,QBOX-5000-0000-0000-000000000005,1709_profile,1,305761.0,53134.0,7.0,S3,1709,ec5494,53134.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53134.000060000006,0.047244,53134.047304,5.9999999999999995e-05,0.047304,1.00127,1698 1707,0.0,,147.16696300059266
1711,931217.0,Up,1711,QBOX-5000-0000-0000-000000000005,1711_profile,1,305761.0,53137.0,7.0,S3,1711,ec5494,53137.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53137.000075,0.047249,53137.047324,7.5e-05,0.047324,1.001588,1698 1707,0.0,,147.15128362505027
1712,937712.0,Up,1712,QBOX-4000-0000-1000-000000000005,1712_profile,1,305761.0,53139.0,4.0,S3,1712,ec5494,53139.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53139.000045,0.017502,53139.017547,4.5e-05,0.017547,1.002572,1695 1707,0.0,,227.54530910753058
1713,940174.0,Up,1713,QBOX-4000-0000-1000-000000000002,1713_profile,1,305761.0,53136.0,7.0,S3,1713,ec5494,53136.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53136.000045,0.017521000000000002,53136.017566,4.5e-05,0.017566,1.002569,1692 1707,0.0,,398.5205753096284
1714,930880.0,Up,1714,QBOX-4000-0000-1000-000000000002,1714_profile,1,306288.0,53140.0,3.0,S3,1714,ec5494,53140.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53140.000045,0.017447,53140.017492,4.5e-05,0.017491999999999997,1.00258,1692 1707,0.0,,170.94933226342636
1715,930362.0,Up,1715,QBOX-4000-0000-1000-000000000002,1715_profile,1,306288.0,53140.0,6.0,S3,1715,ec5494,53140.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53140.000060000006,0.017443,53140.017502999995,5.9999999999999995e-05,0.017503,1.0034399999999999,1692 1707,0.0,,342.9775268015823
1716,930410.0,Up,1716,QBOX-2000-0000-0000-000000000002,1716_profile,1,306288.0,53140.0,6.0,S3,1716,ec5494,53140.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53140.000075,0.047216,53140.047291,7.5e-05,0.047291,1.0015889999999998,1688 1707,0.0,,126.07556760420196
1717,930211.0,Up,1717,QBOX-2000-0000-0000-000000000001,1717_profile,1,306288.0,53142.0,7.0,S3,1717,ec5494,53142.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53142.000045,0.047208,53142.047253,4.5e-05,0.047252999999999996,1.000953,1687 1707,0.0,,147.27995255041517
1718,930363.0,Up,1718,QBOX-2000-0000-0000-000000000004,1718_profile,1,306288.0,53145.0,8.0,S3,1718,ec5494,53145.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53145.000045,0.047215,53145.04726,4.5e-05,0.04726,1.000953,1690 1707,0.0,,168.43767870380177
1719,929728.0,Up,1719,QBOX-2000-0000-0000-000000000004,1719_profile,1,306288.0,53146.0,7.0,S3,1719,ec5494,53146.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53146.000045,0.047189,53146.047234,4.5e-05,0.047234,1.0009540000000001,1690 1707,0.0,,147.3396554281718
1721,931874.0,Up,1721,QBOX-5000-0000-0000-000000000005,1721_profile,1,305761.0,53141.0,6.0,S3,1721,ec5494,53141.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53141.000045,0.047275,53141.04732,4.5e-05,0.04732,1.000952,1698 1707,0.0,,125.91697514542571
1722,929948.0,Up,1722,QBOX-5000-0000-0000-000000000005,1722_profile,1,305761.0,53142.0,5.0,S3,1722,ec5494,53142.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53142.000075,0.047198000000000004,53142.047273000004,7.5e-05,0.047273,1.0015889999999998,1698 1707,0.0,,104.93669223272173
1723,929993.0,Up,1723,QBOX-5000-0000-0000-000000000005,1723_profile,1,306288.0,53147.0,6.0,S3,1723,ec5494,53147.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53147.000045,0.0472,53147.047245,4.5e-05,0.047245,1.0009540000000001,1698 1707,0.0,,126.11864406779661
1724,936368.0,Up,1724,QBOX-4000-0000-1000-000000000005,1724_profile,1,305761.0,53145.0,4.0,S3,1724,ec5494,53145.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53145.000060000006,0.017491,53145.017551,5.9999999999999995e-05,0.017551,1.003431,1695 1707,0.0,,227.68904007775427
1725,936765.0,Up,1725,QBOX-4000-0000-1000-000000000005,1725_profile,1,305761.0,53145.0,7.0,S3,1725,ec5494,53145.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53145.000075,0.017494,53145.017569,7.5e-05,0.017569,1.0042879999999998,1695 1707,0.0,,399.1371898936778
1726,937621.0,Up,1726,QBOX-4000-0000-1000-000000000005,1726_profile,1,305761.0,53150.0,5.0,S3,1726,ec5494,53150.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53150.000045,0.017501,53150.017545999995,4.5e-05,0.017546,1.002572,1695 1707,0.0,,284.6979601165648
1727,936028.0,Up,1727,QBOX-4000-0000-1000-000000000005,1727_profile,1,305761.0,53153.0,5.0,S3,1727,ec5494,53153.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53153.000045,0.017488,53153.017533,4.5e-05,0.017533,1.002574,1695 1707,0.0,,284.9103385178408
1728,930538.0,Up,1728,QBOX-4000-0000-1000-000000000002,1728_profile,1,306288.0,53141.0,14.0,S3,1728,ec5494,53141.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53141.000060000006,0.017444,53141.017504,5.9999999999999995e-05,0.017504,1.0034399999999999,1692 1707,0.0,,801.5682182985554
1729,930623.0,Up,1729,QBOX-4000-0000-1000-000000000002,1729_profile,1,306288.0,53142.0,13.0,S3,1729,ec5494,53142.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53142.000089999994,0.017445,53142.017535,9e-05,0.017535,1.00516,1692 1707,0.0,,744.1991974777874
1730,938743.0,Up,1730,QBOX-4000-0000-1000-000000000002,1730_profile,1,305761.0,53143.0,15.0,S3,1730,ec5494,53143.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53143.000045,0.017509999999999998,53143.017555,4.5e-05,0.017555,1.0025700000000002,1692 1707,0.0,,855.6533409480298
1731,940270.0,Up,1731,QBOX-4000-0000-1000-000000000002,1731_profile,1,305761.0,53144.0,17.0,S3,1731,ec5494,53144.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53144.000045,0.017522,53144.017567,4.5e-05,0.017567,1.002569,1692 1707,0.0,,969.20888026481
1732,929800.0,Up,1732,QBOX-2000-0000-0000-000000000002,1732_profile,1,306288.0,53150.0,5.0,S3,1732,ec5494,53150.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53150.000060000006,0.047192000000000005,53150.047252,5.9999999999999995e-05,0.047251999999999995,1.001272,1688 1707,0.0,,104.95016104424478
1733,930644.0,Up,1733,QBOX-2000-0000-0000-000000000001,1733_profile,1,306288.0,53142.0,13.0,S3,1733,ec5494,53142.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53142.000105,0.047226,53142.047331,0.000105,0.047331,1.002224,1687 1707,0.0,,274.2720958793885
1734,929801.0,Up,1734,QBOX-2000-0000-0000-000000000001,1734_profile,1,306288.0,53149.0,6.0,S3,1734,ec5494,53149.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53149.000045,0.047192000000000005,53149.047237,4.5e-05,0.047237,1.0009540000000001,1687 1707,0.0,,126.14019325309373
1737,930416.0,Up,1737,QBOX-5000-0000-0000-000000000005,1737_profile,1,306288.0,53146.0,10.0,S3,1737,ec5494,53146.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53146.000060000006,0.047217,53146.047277,5.9999999999999995e-05,0.047277,1.001271,1698 1707,0.0,,210.78812715759153
1738,930642.0,Up,1738,QBOX-5000-0000-0000-000000000005,1738_profile,1,306288.0,53154.0,5.0,S3,1738,ec5494,53154.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53154.000045,0.047226,53154.047270999996,4.5e-05,0.047271,1.000953,1698 1707,0.0,,104.87388303053403
1739,929693.0,Up,1739,QBOX-5000-0000-0000-000000000005,1739_profile,1,405405.0,53154.0,8.0,S3,1739,ec5494,53154.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53154.000060000006,0.047188,53154.047248,5.9999999999999995e-05,0.047248000000000005,1.001272,1698 1707,0.0,,168.53462744765616
1741,936435.0,Up,1741,QBOX-4000-0000-1000-000000000005,1741_profile,1,305761.0,53153.0,8.0,S3,1741,ec5494,53153.0,1,-1.0,1,COMPLETED_SUCCESSFULLY,53153.000075,0.017491,53153.017566,7.5e-05,0.017566,1.0042879999999998,1695 1707,0.0,,456.3780801555086
