time,qchunk_state.completion_date_string,qchunk_state.computed_range,qchunk_state.cpu_average_ghz,qchunk_state.cpu_model,qchunk_state.creation_date_string,qchunk_state.failed_range,qchunk_state.initial_range,qchunk_state.name,qchunk_state.name_1,qchunk_state.owner_qarnot_id,qchunk_state.priority,qchunk_state.processed_range,qchunk_state.q_mobo,qchunk_state.qguid,qchunk_state.resources_download_batches,qchunk_state.scaling_cpu_average_ghz,qchunk_state.scaling_time_compute_ghz,qchunk_state.serializer_q_mobo,qchunk_state.serializer_sampling_time,qchunk_state.serializer_session,qchunk_state.state,qchunk_state.state_1,qchunk_state.time_compute,qchunk_state.time_compute_ghz,qchunk_state.time_download,qchunk_state.time_environment,qchunk_state.time_upload
2019-05-06T04:29:18.990Z,06/05/2019\ 04:29:09,[14-15],0,AMD\ Ryzen\ 7\ 1700X\ Eight-Core\ Processor,06/05/2019\ 04:25:55,[14-15],[14-15],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-58d8-00d7-8acd-309c23a782ed,QJOB-0506-0622-655f-3d2ff531bb4d,"SCDL-3e07-4282-e961-4df24f205b21\,SCDL-04d5-c5ba-b18a-858cdf97c94b\,SCDL-2a59-1cb6-7e45-fd3ffb81b68c",0,3051.09838867188,4f424f4d-58d8-00d7-8acd-309c23a782ed,2019-05-06T04:29:09.6385200Z,00000000-0000-0000-0000-000000000000,Failed,Failed,940,3156.78393554688,10,970,10
2019-05-06T04:29:18.991Z,06/05/2019\ 04:29:09,[15-16],0,AMD\ Ryzen\ 7\ 1700X\ Eight-Core\ Processor,06/05/2019\ 04:25:55,[15-16],[15-16],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-58d8-00d7-8959-309c23845913,QJOB-0506-0622-655f-3d2ff531bb4d,"SCDL-3e07-4282-e961-4df24f205b21\,SCDL-04d5-c5ba-b18a-858cdf97c94b\,SCDL-2a59-1cb6-7e45-fd3ffb81b68c",0,2885.63940429688,4f424f4d-58d8-00d7-8959-309c23845913,2019-05-06T04:29:09.8947140Z,00000000-0000-0000-0000-000000000000,Failed,Failed,910,3024.70361328125,10,1000,10
2019-05-06T04:29:18.992Z,06/05/2019\ 04:29:10,[16-17],0,AMD\ Ryzen\ 7\ 1700X\ Eight-Core\ Processor,06/05/2019\ 04:25:55,[16-17],[16-17],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-58d8-00d7-8ae2-309c23a781b1,QJOB-0506-0622-655f-3d2ff531bb4d,"SCDL-3e07-4282-e961-4df24f205b21\,SCDL-04d5-c5ba-b18a-858cdf97c94b\,SCDL-2a59-1cb6-7e45-fd3ffb81b68c",0,2854.97265625,4f424f4d-58d8-00d7-8ae2-309c23a781b1,2019-05-06T04:29:10.0405580Z,00000000-0000-0000-0000-000000000000,Failed,Failed,940,3022.42114257813,10,970,10
2019-05-06T04:29:18.993Z,06/05/2019\ 04:29:10,[18-19],0,AMD\ Ryzen\ 7\ 1700X\ Eight-Core\ Processor,06/05/2019\ 04:25:55,[18-19],[18-19],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-58d8-00d7-8a94-309c23845819,QJOB-0506-0622-655f-3d2ff531bb4d,"SCDL-3e07-4282-e961-4df24f205b21\,SCDL-04d5-c5ba-b18a-858cdf97c94b\,SCDL-2a59-1cb6-7e45-fd3ffb81b68c",0,3066.71557617188,4f424f4d-58d8-00d7-8a94-309c23845819,2019-05-06T04:29:10.5951840Z,00000000-0000-0000-0000-000000000000,Failed,Failed,960,3227.41186523438,10,950,10
2019-05-06T04:29:18.994Z,06/05/2019\ 04:29:10,[19-20],0,AMD\ Ryzen\ 7\ 1700X\ Eight-Core\ Processor,06/05/2019\ 04:25:55,[19-20],[19-20],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-58d8-00d7-8845-309c23a78144,QJOB-0506-0622-655f-3d2ff531bb4d,"SCDL-3e07-4282-e961-4df24f205b21\,SCDL-04d5-c5ba-b18a-858cdf97c94b\,SCDL-2a59-1cb6-7e45-fd3ffb81b68c",0,2785.65942382813,4f424f4d-58d8-00d7-8845-309c23a78144,2019-05-06T04:29:10.9666320Z,00000000-0000-0000-0000-000000000000,Failed,Failed,900,2954.52124023438,10,1010,10
2019-05-06T04:29:18.995Z,06/05/2019\ 04:29:11,[20-21],0,AMD\ Ryzen\ 7\ 1700X\ Eight-Core\ Processor,06/05/2019\ 04:25:55,[20-21],[20-21],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-58d8-00d7-8bae-309c23a785ba,QJOB-0506-0622-655f-3d2ff531bb4d,"SCDL-3e07-4282-e961-4df24f205b21\,SCDL-04d5-c5ba-b18a-858cdf97c94b\,SCDL-2a59-1cb6-7e45-fd3ffb81b68c",0,2885.15112304688,4f424f4d-58d8-00d7-8bae-309c23a785ba,2019-05-06T04:29:11.1190620Z,00000000-0000-0000-0000-000000000000,Failed,Failed,940,3024.33178710938,10,970,10
2019-05-06T04:29:18.996Z,06/05/2019\ 04:29:11,[12-13],0,,06/05/2019\ 04:27:33,[12-13],[12-13],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-58d8-00d7-87af-309c23a78199,QJOB-0506-0622-655f-3d2ff531bb4d,"SCDL-3e07-4282-e961-4df24f205b21\,SCDL-04d5-c5ba-b18a-858cdf97c94b\,SCDL-2a59-1cb6-7e45-fd3ffb81b68c",0,0,4f424f4d-58d8-00d7-87af-309c23a78199,2019-05-06T04:29:11.2599220Z,00000000-0000-0000-0000-000000000000,Failed,Failed,20,0,10,910,10
2019-05-06T04:29:18.997Z,,,0,,06/05/2019\ 04:29:18,,[103-104],docker.base.config>docker.base>docker-mining>money\ money\ money\ prod,docker.base.config>docker.base>docker-mining>money money money prod,_coin_miner,-15,,MOBO-58d8-00d7-88c3-309c23a781f3,QJOB-0425-1504-9b73-148267a8fd96,,0,0,4f424f4d-58d8-00d7-88c3-309c23a781f3,2019-05-06T04:29:18.4285830Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:29:18.998Z,,,0,,06/05/2019\ 04:29:18,,[132-133],docker.base.config>docker.base>docker-mining>money\ money\ money\ prod,docker.base.config>docker.base>docker-mining>money money money prod,_coin_miner,-15,,MOBO-58d8-00d7-8851-309c23a78113,QJOB-0425-1504-9b73-148267a8fd96,,0,0,4f424f4d-58d8-00d7-8851-309c23a78113,2019-05-06T04:29:18.4819940Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:29:18.999Z,,,0,,06/05/2019\ 04:29:18,,[134-135],docker.base.config>docker.base>docker-mining>money\ money\ money\ prod,docker.base.config>docker.base>docker-mining>money money money prod,_coin_miner,-15,,MOBO-58d8-00d7-8b69-309c23a7826f,QJOB-0425-1504-9b73-148267a8fd96,,0,0,4f424f4d-58d8-00d7-8b69-309c23a7826f,2019-05-06T04:29:18.5157990Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:29:19.000Z,,,0,,06/05/2019\ 04:29:18,,[137-138],docker.base.config>docker.base>docker-mining>money\ money\ money\ prod,docker.base.config>docker.base>docker-mining>money money money prod,_coin_miner,-15,,MOBO-58d8-00d7-87fa-309c23845894,QJOB-0425-1504-9b73-148267a8fd96,,0,0,4f424f4d-58d8-00d7-87fa-309c23845894,2019-05-06T04:29:18.5437800Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:29:19.001Z,,,0,,06/05/2019\ 04:29:18,,[148-149],docker.base.config>docker.base>docker-mining>money\ money\ money\ prod,docker.base.config>docker.base>docker-mining>money money money prod,_coin_miner,-15,,MOBO-58d8-00d7-8be1-309c23a7818b,QJOB-0425-1504-9b73-148267a8fd96,,0,0,4f424f4d-58d8-00d7-8be1-309c23a7818b,2019-05-06T04:29:18.5695740Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:29:19.002Z,,,0,,06/05/2019\ 04:29:18,,[176-177],docker.base.config>docker.base>docker-mining>money\ money\ money\ prod,docker.base.config>docker.base>docker-mining>money money money prod,_coin_miner,-15,,MOBO-58d8-00d7-89b0-309c23a785ee,QJOB-0425-1504-9b73-148267a8fd96,,0,0,4f424f4d-58d8-00d7-89b0-309c23a785ee,2019-05-06T04:29:18.6233520Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:29:19.003Z,,,0,,06/05/2019\ 04:29:18,,[184-185],docker.base.config>docker.base>docker-mining>money\ money\ money\ prod,docker.base.config>docker.base>docker-mining>money money money prod,_coin_miner,-15,,MOBO-58d8-00d7-87d3-309c23a782d1,QJOB-0425-1504-9b73-148267a8fd96,,0,0,4f424f4d-58d8-00d7-87d3-309c23a782d1,2019-05-06T04:29:18.7027080Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:29:20.342Z,06/05/2019\ 04:29:18,[1-2],0,AMD\ Ryzen\ 7\ 2700X\ Eight-Core\ Processor,06/05/2019\ 04:28:56,,[1-2],docker.base.config>docker.base>docker-batch>Session>sample13-pool>sample13-task1,docker.base.config>docker.base>docker-batch>Session>sample13-pool>sample13-task1,X6105LV,-5,[1-2],MOBO-adf0-094e-09e2-00d8611556aa,QJOB-0506-0627-8238-7ef8a39fe5e1,,0,700.645935058594,4f424f4d-adf0-094e-09e2-00d8611556aa,2019-05-06T04:29:18.0166740Z,53455351-0506-0627-7f00-eb8f2d70b915,Completed,Completed,200,667.892883300781,10,10,10
2019-05-06T04:29:20.343Z,06/05/2019\ 04:29:18,[3-4],0,AMD\ Ryzen\ 7\ 2700X\ Eight-Core\ Processor,06/05/2019\ 04:28:56,,[3-4],docker.base.config>docker.base>docker-batch>Session>sample13-pool>sample13-task1,docker.base.config>docker.base>docker-batch>Session>sample13-pool>sample13-task1,X6105LV,-5,[3-4],MOBO-adf0-094e-09e2-00d8611556aa,QJOB-0506-0627-8238-7ef8a39fe5e1,,0,701.458801269531,4f424f4d-adf0-094e-09e2-00d8611556aa,2019-05-06T04:29:18.4701020Z,53455351-0506-0627-7f00-eb8f2d70b915,Completed,Completed,200,668.774353027344,10,10,10
2019-05-06T04:29:20.344Z,06/05/2019\ 04:29:18,[2-3],0,AMD\ Ryzen\ 7\ 2700X\ Eight-Core\ Processor,06/05/2019\ 04:28:56,,[2-3],docker.base.config>docker.base>docker-batch>Session>sample13-pool>sample13-task1,docker.base.config>docker.base>docker-batch>Session>sample13-pool>sample13-task1,X6105LV,-5,[2-3],MOBO-adf0-094e-09e2-00d8611556aa,QJOB-0506-0627-8238-7ef8a39fe5e1,,0,736.625,4f424f4d-adf0-094e-09e2-00d8611556aa,2019-05-06T04:29:18.6575720Z,53455351-0506-0627-7f00-eb8f2d70b915,Completed,Completed,210,702.3408203125,10,10,10
2019-05-06T04:29:28.969Z,,,0,,06/05/2019\ 04:29:18,,[185-186],docker.base.config>docker.base>docker-mining>money\ money\ money\ prod,docker.base.config>docker.base>docker-mining>money money money prod,_coin_miner,-15,,MOBO-58d8-00d7-897d-309c23a78137,QJOB-0425-1504-9b73-148267a8fd96,,0,0,4f424f4d-58d8-00d7-897d-309c23a78137,2019-05-06T04:29:18.7440510Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:29:30.303Z,06/05/2019\ 04:29:25,,3.33591866493225,AMD\ Ryzen\ 7\ 2700X\ Eight-Core\ Processor,06/05/2019\ 04:27:35,,[0-1],docker.base.config>docker.base>docker-batch>Session>sample13-pool,docker.base.config>docker.base>docker-batch>Session>sample13-pool,<Unknown>,-5,,MOBO-adf0-094e-09e2-00d8611556aa,QSES-0506-0627-7f00-eb8f2d70b915,"SCDL-8309-0722-70c2-0ea4ff0da379\,SCDL-f0ca-f67d-18f0-32eb7146c656",3.51415252685547,1440.80249023438,4f424f4d-adf0-094e-09e2-00d8611556aa,2019-05-06T04:29:25.1026520Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,410,1367.72668457031,20,660,0
2019-05-06T04:29:33.391Z,,,0,,06/05/2019\ 04:29:32,,[0-1],docker.base.config>docker.base>docker-batch>sample14_tags_filtering_1,docker.base.config>docker.base>docker-batch>sample14_tags_filtering_1,<Unknown>,-5,,MOBO-adf0-084e-ac12-00d8611575c2,QJOB-0506-0629-78cf-a05dea8e1c0b,,0,0,4f424f4d-adf0-084e-ac12-00d8611575c2,2019-05-06T04:29:32.9901640Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:29:40.334Z,,,0,,06/05/2019\ 04:29:32,,[0-1],docker.base.config>docker.base>docker-batch>sample14_tags_filtering_0,docker.base.config>docker.base>docker-batch>sample14_tags_filtering_0,<Unknown>,-5,,MOBO-adf0-094e-09e2-00d8611556aa,QJOB-0506-0629-75e2-53173d2ab55d,,0,0,4f424f4d-adf0-094e-09e2-00d8611556aa,2019-05-06T04:29:32.6031800Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:29:40.335Z,06/05/2019\ 04:29:34,,0,,06/05/2019\ 04:29:32,,[0-1],docker.base.config>docker.base>docker-batch>sample14_tags_filtering_0,docker.base.config>docker.base>docker-batch>sample14_tags_filtering_0,<Unknown>,-5,,MOBO-adf0-094e-09e2-00d8611556aa,QJOB-0506-0629-75e2-53173d2ab55d,,0,0,4f424f4d-adf0-094e-09e2-00d8611556aa,2019-05-06T04:29:34.6833760Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,0,0,10,0,0
2019-05-06T04:29:43.392Z,,,0,,06/05/2019\ 04:29:33,,[0-1],docker.base.config>docker.base>docker-batch>sample14_tags_filtering_2,docker.base.config>docker.base>docker-batch>sample14_tags_filtering_2,<Unknown>,-5,,MOBO-adf0-084e-ac12-00d861156aff,QJOB-0506-0629-7ba7-c1b6699ace34,,0,0,4f424f4d-adf0-084e-ac12-00d861156aff,2019-05-06T04:29:33.4238860Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:29:43.393Z,06/05/2019\ 04:29:35,,0,,06/05/2019\ 04:29:33,,[0-1],docker.base.config>docker.base>docker-batch>sample14_tags_filtering_2,docker.base.config>docker.base>docker-batch>sample14_tags_filtering_2,<Unknown>,-5,,MOBO-adf0-084e-ac12-00d861156aff,QJOB-0506-0629-7ba7-c1b6699ace34,,0,0,4f424f4d-adf0-084e-ac12-00d861156aff,2019-05-06T04:29:35.1795400Z,00000000-0000-0000-0000-000000000000,Preempted,Preempted,0,0,10,0,0
2019-05-06T04:29:43.394Z,,,0,,06/05/2019\ 04:29:42,,[0-1],docker.base.config>docker.base>docker-batch>sample15_bulks_submit_1,docker.base.config>docker.base>docker-batch>sample15_bulks_submit_1,<Unknown>,-5,,MOBO-adf0-084e-ac12-00d8611575c2,QJOB-0506-0629-9f10-34b6d6078fd5,,0,0,4f424f4d-adf0-084e-ac12-00d8611575c2,2019-05-06T04:29:42.1059850Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:29:50.402Z,,,0,,06/05/2019\ 04:29:41,,[0-1],docker.base.config>docker.base>docker-batch>sample15_bulks_submit_0,docker.base.config>docker.base>docker-batch>sample15_bulks_submit_0,<Unknown>,-5,,MOBO-adf0-094e-09e2-00d8611556aa,QJOB-0506-0629-9d29-7a616dc8dbc6,,0,0,4f424f4d-adf0-094e-09e2-00d8611556aa,2019-05-06T04:29:41.5898030Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:29:53.391Z,,,0,,06/05/2019\ 04:29:44,,[0-1],docker.base.config>docker.base>docker-batch>sample15_bulks_submit_2,docker.base.config>docker.base>docker-batch>sample15_bulks_submit_2,<Unknown>,-5,,MOBO-adf0-084e-ac12-00d861156aff,QJOB-0506-0629-a0cf-8198548b8156,,0,0,4f424f4d-adf0-084e-ac12-00d861156aff,2019-05-06T04:29:44.6033380Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:31:00.409Z,06/05/2019\ 04:30:53,[0-1],0,AMD\ Ryzen\ 7\ 2700X\ Eight-Core\ Processor,06/05/2019\ 04:29:41,,[0-1],docker.base.config>docker.base>docker-batch>sample15_bulks_submit_0,docker.base.config>docker.base>docker-batch>sample15_bulks_submit_0,<Unknown>,-5,[0-1],MOBO-adf0-094e-09e2-00d8611556aa,QJOB-0506-0629-9d29-7a616dc8dbc6,"SCDL-d5cc-de22-9fc6-53fc36276876\,SCDL-2f28-e32f-8794-c39557bc59f9",0,0,4f424f4d-adf0-094e-09e2-00d8611556aa,2019-05-06T04:30:53.4888090Z,00000000-0000-0000-0000-000000000000,Completed,Completed,10,0,30,680,10
2019-05-06T04:33:03.404Z,06/05/2019\ 04:33:00,[0-1],0,AMD\ Ryzen\ 7\ 2700X\ Eight-Core\ Processor,06/05/2019\ 04:29:42,,[0-1],docker.base.config>docker.base>docker-batch>sample15_bulks_submit_1,docker.base.config>docker.base>docker-batch>sample15_bulks_submit_1,<Unknown>,-5,[0-1],MOBO-adf0-084e-ac12-00d8611575c2,QJOB-0506-0629-9f10-34b6d6078fd5,"SCDL-6a0a-5bb0-56ee-febe5db8389a\,SCDL-9535-9353-4d36-b6cc082c6194",0,0,4f424f4d-adf0-084e-ac12-00d8611575c2,2019-05-06T04:33:00.5490600Z,00000000-0000-0000-0000-000000000000,Completed,Completed,10,0,1290,690,10
2019-05-06T04:35:13.374Z,06/05/2019\ 04:35:10,[0-1],0,AMD\ Ryzen\ 7\ 2700X\ Eight-Core\ Processor,06/05/2019\ 04:29:45,,[0-1],docker.base.config>docker.base>docker-batch>sample15_bulks_submit_3,docker.base.config>docker.base>docker-batch>sample15_bulks_submit_3,<Unknown>,-5,[0-1],MOBO-adf0-084e-ac12-00d861156af6,QJOB-0506-0629-a26a-47d37bcb7e94,"SCDL-b8ec-e2ee-d913-31fd6b1b4ea4\,SCDL-eff2-1828-6a85-b9023f0996d5",0,0,4f424f4d-adf0-084e-ac12-00d861156af6,2019-05-06T04:35:10.8380990Z,00000000-0000-0000-0000-000000000000,Completed,Completed,10,0,2490,760,10
2019-05-06T04:36:53.389Z,06/05/2019\ 04:36:45,[0-1],0,AMD\ Ryzen\ 7\ 2700X\ Eight-Core\ Processor,06/05/2019\ 04:29:44,,[0-1],docker.base.config>docker.base>docker-batch>sample15_bulks_submit_2,docker.base.config>docker.base>docker-batch>sample15_bulks_submit_2,<Unknown>,-5,[0-1],MOBO-adf0-084e-ac12-00d861156aff,QJOB-0506-0629-a0cf-8198548b8156,"SCDL-0c14-b9f3-bf8f-d784befbed31\,SCDL-b173-ec4b-40a3-11c9487a1732",0,0,4f424f4d-adf0-084e-ac12-00d861156aff,2019-05-06T04:36:45.6505360Z,00000000-0000-0000-0000-000000000000,Completed,Completed,10,0,3430,770,10
2019-05-06T04:37:00.335Z,,,0,,06/05/2019\ 04:36:58,,[0-1],docker.base.config>docker.base>docker-batch>sample16_transparent_summary_0,docker.base.config>docker.base>docker-batch>sample16_transparent_summary_0,<Unknown>,-5,,MOBO-adf0-094e-09e2-00d8611556aa,QJOB-0506-0636-dbe9-a185f46efd6b,,0,0,4f424f4d-adf0-094e-09e2-00d8611556aa,2019-05-06T04:36:58.3119570Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:37:23.718Z,,,0,,06/05/2019\ 04:37:17,,[191-192],docker.base.config>docker.base>docker-mining>money\ money\ money\ prod,docker.base.config>docker.base>docker-mining>money money money prod,_coin_miner,-15,,MOBO-0400-9ea3-d959-902b34dcf3c9,QJOB-0425-1504-9b73-148267a8fd96,,0,0,4f424f4d-0400-9ea3-d959-902b34dcf3c9,2019-05-06T04:37:17.6165620Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:37:38.987Z,,,0,,06/05/2019\ 04:37:33,,[0-1],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-58d8-00d7-8ae2-309c23a781b1,QJOB-0506-0637-7c43-f00fbb822b7b,,0,0,4f424f4d-58d8-00d7-8ae2-309c23a781b1,2019-05-06T04:37:33.8881040Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:37:38.988Z,,,0,,06/05/2019\ 04:37:33,,[2-3],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-58d8-00d7-8acd-309c23a782ed,QJOB-0506-0637-7c43-f00fbb822b7b,,0,0,4f424f4d-58d8-00d7-8acd-309c23a782ed,2019-05-06T04:37:33.9305890Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:37:38.989Z,,,0,,06/05/2019\ 04:37:33,,[3-4],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-58d8-00d7-8959-309c23845913,QJOB-0506-0637-7c43-f00fbb822b7b,,0,0,4f424f4d-58d8-00d7-8959-309c23845913,2019-05-06T04:37:33.9559110Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:37:38.990Z,,,0,,06/05/2019\ 04:37:33,,[4-5],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-58d8-00d7-8bdb-309c23a7861b,QJOB-0506-0637-7c43-f00fbb822b7b,,0,0,4f424f4d-58d8-00d7-8bdb-309c23a7861b,2019-05-06T04:37:33.9728390Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:37:38.991Z,,,0,,06/05/2019\ 04:37:33,,[5-6],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-58d8-00d7-8a94-309c23845819,QJOB-0506-0637-7c43-f00fbb822b7b,,0,0,4f424f4d-58d8-00d7-8a94-309c23845819,2019-05-06T04:37:33.9978990Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:37:38.992Z,,,0,,06/05/2019\ 04:37:34,,[7-8],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-58d8-00d7-8bae-309c23a785ba,QJOB-0506-0637-7c43-f00fbb822b7b,,0,0,4f424f4d-58d8-00d7-8bae-309c23a785ba,2019-05-06T04:37:34.0412790Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:37:38.993Z,,,0,,06/05/2019\ 04:37:34,,[9-10],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-58d8-00d7-8abe-309c23a78109,QJOB-0506-0637-7c43-f00fbb822b7b,,0,0,4f424f4d-58d8-00d7-8abe-309c23a78109,2019-05-06T04:37:34.0825390Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:37:38.994Z,,,0,,06/05/2019\ 04:37:34,,[10-11],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-58d8-00d7-8a2e-309c23a783c1,QJOB-0506-0637-7c43-f00fbb822b7b,,0,0,4f424f4d-58d8-00d7-8a2e-309c23a783c1,2019-05-06T04:37:34.0986140Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:37:38.995Z,,,0,,06/05/2019\ 04:37:34,,[12-13],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-58d8-00d7-884e-309c23a7826d,QJOB-0506-0637-7c43-f00fbb822b7b,,0,0,4f424f4d-58d8-00d7-884e-309c23a7826d,2019-05-06T04:37:34.1399270Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:37:38.996Z,,,0,,06/05/2019\ 04:37:34,,[13-14],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-58d8-00d7-897d-309c23a78137,QJOB-0506-0637-7c43-f00fbb822b7b,,0,0,4f424f4d-58d8-00d7-897d-309c23a78137,2019-05-06T04:37:34.1651140Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
2019-05-06T04:37:38.997Z,,,0,,06/05/2019\ 04:37:34,,[14-15],docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,docker.base.config>docker.base>gprime-v2-8c>gprime|PMCL-160-154001-MN-Q2-g|na|60013,<Unknown>,10,,MOBO-58d8-00d7-87d3-309c23a782d1,QJOB-0506-0637-7c43-f00fbb822b7b,,0,0,4f424f4d-58d8-00d7-87d3-309c23a782d1,2019-05-06T04:37:34.2257070Z,00000000-0000-0000-0000-000000000000,Starting,Starting,0,0,0,0,0
