time,energy,event_type,wattmin,epower
585020,8.20735e+09,s,90900,12820
585020,8.20735e+09,s,90900,12900
585020,8.20735e+09,s,90900,12980
585020,8.20735e+09,s,90900,13060
585020,8.20735e+09,s,90900,13140
585020,8.20735e+09,s,90900,13220
585020,8.20735e+09,s,90900,13300
585020,8.20735e+09,s,90900,13380
585020,8.20735e+09,s,90900,13460
585020,8.20735e+09,s,90900,13540
585020,8.20735e+09,s,90900,13620
585020,8.20735e+09,s,90900,13700
585020,8.20735e+09,s,90900,13780
585020,8.20735e+09,s,90900,13860
585020,8.20735e+09,s,90900,13940
585020,8.20735e+09,s,90900,14020
585020,8.20735e+09,s,90900,14100
585020,8.20735e+09,s,90900,14180
585020,8.20735e+09,s,90900,14260
585020,8.20735e+09,s,90900,14340
585020,8.20735e+09,s,90900,14420
585020,8.20735e+09,s,90900,14500
585020,8.20735e+09,s,90900,14580
585020,8.20735e+09,s,90900,14660
585020,8.20735e+09,s,90900,14740
585020,8.20735e+09,s,90900,14820
585020,8.20735e+09,s,90900,14900
585020,8.20735e+09,s,90900,14980
585020,8.20735e+09,s,90900,15060
585020,8.20735e+09,s,90900,15140
585020,8.20735e+09,s,90900,15220
585020,8.20735e+09,s,90900,15300
585020,8.20735e+09,s,90900,15380
585020,8.20735e+09,s,90900,15460
585020,8.20735e+09,s,90900,15540
585020,8.20735e+09,s,90900,15620
585020,8.20735e+09,s,90900,15700
585020,8.20735e+09,s,90900,15780
585020,8.20735e+09,s,90900,15860
585020,8.20735e+09,s,90900,15940
585020,8.20735e+09,s,90900,16020
585020,8.20735e+09,s,90900,16100
585020,8.20735e+09,s,90900,16180
585020,8.20735e+09,s,90900,16260
585020,8.20735e+09,s,90900,16340
585020,8.20735e+09,s,90900,16420
585020,8.20735e+09,s,90900,16500
585020,8.20735e+09,s,90900,16580
585020,8.20735e+09,s,90900,16660
585020,8.20735e+09,s,90900,16740
585020,8.20735e+09,s,90900,16820
585020,8.20735e+09,s,90900,16900
585020,8.20735e+09,s,90900,16980
585020,8.20735e+09,s,90900,17060
585020,8.20735e+09,s,90900,17140
585020,8.20735e+09,s,90900,17220
585020,8.20735e+09,s,90900,17300
585020,8.20735e+09,s,90900,17380
585020,8.20735e+09,s,90900,17460
585020,8.20735e+09,s,90900,17540
585020,8.20735e+09,s,90900,17620
585020,8.20735e+09,s,90900,17700
585020,8.20735e+09,s,90900,17780
585020,8.20735e+09,s,90900,17860
585020,8.20735e+09,s,90900,17940
585020,8.20735e+09,s,90900,18020
585020,8.20735e+09,s,90900,18100
585020,8.20735e+09,s,90900,18180
585021,8.20736e+09,e,90900,18260
585023,8.2074e+09,e,90900,18180
585028,8.20749e+09,e,90900,18100
585051,8.2079e+09,e,90900,18020
585051,8.2079e+09,s,90900,18020
585051,8.2079e+09,s,90900,18100
585051,8.2079e+09,s,90900,18180
585051,8.2079e+09,e,90900,18260
585051,8.2079e+09,s,90900,18260
585051,8.2079e+09,s,90900,18340
585051,8.2079e+09,s,90900,18420
585051,8.2079e+09,s,90900,18500
585051,8.2079e+09,s,90900,18580
585051,8.2079e+09,s,90900,18660
585051,8.2079e+09,s,90900,18740
585051,8.2079e+09,s,90900,18820
585051,8.2079e+09,s,90900,18900
585051,8.2079e+09,s,90900,18980
585051,8.2079e+09,s,90900,19060
585051,8.2079e+09,e,90900,19140
585051,8.2079e+09,s,90900,19210.8
585051,8.2079e+09,s,90900,19220
585051,8.2079e+09,s,90900,19300
585051,8.2079e+09,s,90900,19380
585051,8.2079e+09,s,90900,19460
585051,8.2079e+09,s,90900,19540
585051,8.2079e+09,s,90900,19620
585051,8.2079e+09,s,90900,19700
585051,8.2079e+09,s,90900,19780
585051,8.2079e+09,s,90900,19860
585051,8.2079e+09,s,90900,19940
585051,8.2079e+09,s,90900,20020
585051,8.2079e+09,s,90900,20100
585051,8.2079e+09,s,90900,20180
585051,8.2079e+09,s,90900,20260
585051,8.2079e+09,s,90900,20340
585051,8.2079e+09,s,90900,20420
585051,8.2079e+09,s,90900,20500
585051,8.2079e+09,s,90900,20580
585051,8.2079e+09,s,90900,20660
585051,8.2079e+09,s,90900,20740
585051,8.2079e+09,s,90900,20820
585051,8.2079e+09,s,90900,20900
585051,8.2079e+09,s,90900,20980
585051,8.2079e+09,s,90900,21060
585051,8.2079e+09,s,90900,21140
585051,8.2079e+09,s,90900,21220
585051,8.2079e+09,s,90900,21300
585051,8.2079e+09,s,90900,21380
585051,8.2079e+09,s,90900,21460
585051,8.2079e+09,s,90900,21540
585051,8.2079e+09,e,90900,21620
585051,8.2079e+09,s,90900,21620
585051,8.2079e+09,s,90900,21700
585051,8.2079e+09,s,90900,21780
585051,8.2079e+09,s,90900,21860
585051,8.2079e+09,s,90900,21940
585051,8.2079e+09,s,90900,22020
585051,8.2079e+09,s,90900,22100
585051,8.2079e+09,s,90900,22180
585051,8.2079e+09,s,90900,22260
585051,8.2079e+09,s,90900,22340
585051,8.2079e+09,s,90900,22420
585051,8.2079e+09,s,90900,22500
585051,8.2079e+09,s,90900,22580
585051,8.2079e+09,s,90900,22660
585051,8.2079e+09,s,90900,22740
585051,8.2079e+09,s,90900,22820
585051,8.2079e+09,s,90900,22900
585051,8.2079e+09,s,90900,22980
585051,8.2079e+09,s,90900,23060
585051,8.2079e+09,s,90900,23140
585051,8.2079e+09,s,90900,23220
585051,8.2079e+09,s,90900,23300
585051,8.2079e+09,s,90900,23380
585051,8.2079e+09,s,90900,23460
585051,8.2079e+09,s,90900,23540
585051,8.2079e+09,s,90900,23620
585051,8.2079e+09,s,90900,23700
585051,8.2079e+09,s,90900,23780
585051,8.2079e+09,s,90900,23860
585051,8.2079e+09,s,90900,23940
585051,8.2079e+09,s,90900,24020
585051,8.2079e+09,s,90900,24100
585051,8.2079e+09,s,90900,24180
585051,8.2079e+09,s,90900,24260
585051,8.2079e+09,s,90900,24340
585051,8.2079e+09,e,90900,24420
585051,8.2079e+09,s,90900,24490.8
585051,8.2079e+09,s,90900,24500
585051,8.2079e+09,s,90900,24580
585051,8.2079e+09,s,90900,24660
585051,8.2079e+09,s,90900,24740
585051,8.2079e+09,s,90900,24820
585051,8.2079e+09,s,90900,24900
585051,8.2079e+09,s,90900,24980
585051,8.2079e+09,s,90900,25060
585051,8.2079e+09,s,90900,25140
585051,8.2079e+09,s,90900,25220
585051,8.2079e+09,s,90900,25300
585051,8.2079e+09,s,90900,25380
585051,8.2079e+09,s,90900,25460
585051,8.2079e+09,s,90900,25540
585051,8.2079e+09,s,90900,25620
585051,8.2079e+09,s,90900,25700
585051,8.2079e+09,s,90900,25780
585051,8.2079e+09,s,90900,25860
585051,8.2079e+09,s,90900,25940
585051,8.2079e+09,s,90900,26020
585051,8.2079e+09,s,90900,26100
585051,8.2079e+09,s,90900,26180
585051,8.2079e+09,s,90900,26260
585051,8.2079e+09,s,90900,26340
585051,8.2079e+09,s,90900,26420
585051,8.2079e+09,s,90900,26500
585051,8.2079e+09,s,90900,26580
585051,8.2079e+09,s,90900,26660
585051,8.2079e+09,s,90900,26740
585051,8.2079e+09,s,90900,26820
585051,8.2079e+09,s,90900,26900
585051,8.2079e+09,s,90900,26980
585051,8.2079e+09,s,90900,27060
585051,8.2079e+09,s,90900,27140
585051,8.2079e+09,s,90900,27220
585051,8.2079e+09,s,90900,27300
585051,8.2079e+09,s,90900,27380
585051,8.2079e+09,s,90900,27460
585051,8.2079e+09,s,90900,27540
585051,8.2079e+09,s,90900,27620
585051,8.2079e+09,s,90900,27700
585051,8.2079e+09,s,90900,27780
585051,8.2079e+09,s,90900,27860
585051,8.2079e+09,s,90900,27940
585051,8.2079e+09,s,90900,28020
585051,8.2079e+09,s,90900,28100
585051,8.2079e+09,s,90900,28180
585051,8.2079e+09,s,90900,28260
585051,8.2079e+09,s,90900,28340
585051,8.2079e+09,s,90900,28420
585051,8.2079e+09,s,90900,28500
585051,8.2079e+09,s,90900,28580
585051,8.2079e+09,s,90900,28660
585075,8.20861e+09,e,90900,28740
585101,8.20935e+09,e,90900,28660
585101,8.20935e+09,s,90900,28660
585101,8.20935e+09,s,90900,28740
585101,8.20935e+09,s,90900,28820
585101,8.20935e+09,s,90900,28900
585101,8.20935e+09,s,90900,28980
585101,8.20935e+09,s,90900,29060
585101,8.20935e+09,s,90900,29140
585101,8.20935e+09,s,90900,29220
585101,8.20935e+09,s,90900,29300
585101,8.20935e+09,s,90900,29380
585101,8.20935e+09,s,90900,29460
585101,8.20935e+09,e,90900,29540
585101,8.20935e+09,s,90900,29610.8
585101,8.20935e+09,s,90900,29620
585101,8.20935e+09,s,90900,29700
585101,8.20935e+09,s,90900,29780
585101,8.20935e+09,s,90900,29860
585101,8.20935e+09,s,90900,29940
585101,8.20935e+09,s,90900,30020
585101,8.20935e+09,s,90900,30100
585101,8.20935e+09,s,90900,30180
585101,8.20935e+09,s,90900,30260
585101,8.20935e+09,s,90900,30340
585101,8.20935e+09,s,90900,30420
585101,8.20935e+09,e,90900,30500
585101,8.20935e+09,s,90900,30570.8
585101,8.20935e+09,s,90900,30580
585101,8.20935e+09,s,90900,30660
585101,8.20935e+09,s,90900,30740
585101,8.20935e+09,s,90900,30820
585101,8.20935e+09,s,90900,30900
585101,8.20935e+09,s,90900,30980
585101,8.20935e+09,s,90900,31060
585101,8.20935e+09,s,90900,31140
585101,8.20935e+09,s,90900,31220
585101,8.20935e+09,s,90900,31300
585101,8.20935e+09,s,90900,31380
585101,8.20935e+09,s,90900,31460
585101,8.20935e+09,s,90900,31540
585101,8.20935e+09,s,90900,31620
585101,8.20935e+09,s,90900,31700
585101,8.20935e+09,s,90900,31780
585101,8.20935e+09,s,90900,31860
585101,8.20935e+09,s,90900,31940
585101,8.20935e+09,s,90900,32020
585101,8.20935e+09,s,90900,32100
585101,8.20935e+09,s,90900,32180
585101,8.20935e+09,s,90900,32260
585101,8.20935e+09,e,90900,32340
585101,8.20935e+09,s,90900,32410.8
585101,8.20935e+09,s,90900,32420
585101,8.20935e+09,s,90900,32500
585101,8.20935e+09,s,90900,32580
585101,8.20935e+09,s,90900,32660
585101,8.20935e+09,s,90900,32740
585101,8.20935e+09,s,90900,32820
585101,8.20935e+09,s,90900,32900
585101,8.20935e+09,s,90900,32980
585101,8.20935e+09,s,90900,33060
585101,8.20935e+09,s,90900,33140
585101,8.20935e+09,s,90900,33220
585101,8.20935e+09,s,90900,33300
585101,8.20935e+09,s,90900,33380
585101,8.20935e+09,s,90900,33460
585101,8.20935e+09,s,90900,33540
585101,8.20935e+09,s,90900,33620
585101,8.20935e+09,s,90900,33700
585101,8.20935e+09,s,90900,33780
585101,8.20935e+09,s,90900,33860
585101,8.20935e+09,s,90900,33940
585101,8.20935e+09,s,90900,34020
585101,8.20935e+09,s,90900,34100
585101,8.20935e+09,s,90900,34180
585101,8.20935e+09,s,90900,34260
585101,8.20935e+09,s,90900,34340
585101,8.20935e+09,s,90900,34420
585101,8.20935e+09,s,90900,34500
585101,8.20935e+09,s,90900,34580
585101,8.20935e+09,s,90900,34660
585101,8.20935e+09,s,90900,34740
585101,8.20935e+09,s,90900,34820
585101,8.20935e+09,s,90900,34900
585101,8.20935e+09,s,90900,34980
585101,8.20935e+09,s,90900,35060
585101,8.20935e+09,s,90900,35140
585101,8.20935e+09,s,90900,35220
585101,8.20935e+09,s,90900,35300
585101,8.20935e+09,s,90900,35380
585101,8.20935e+09,s,90900,35460
585101,8.20935e+09,s,90900,35540
585101,8.20935e+09,s,90900,35620
585101,8.20935e+09,s,90900,35700
585101,8.20935e+09,s,90900,35780
585101,8.20935e+09,s,90900,35860
585101,8.20935e+09,s,90900,35940
585101,8.20935e+09,s,90900,36020
585101,8.20935e+09,s,90900,36100
585101,8.20935e+09,s,90900,36180
585101,8.20935e+09,s,90900,36260
585101,8.20935e+09,s,90900,36340
585101,8.20935e+09,s,90900,36420
585101,8.20935e+09,s,90900,36500
585101,8.20935e+09,s,90900,36580
585101,8.20935e+09,s,90900,36660
585101,8.20935e+09,s,90900,36740
585101,8.20935e+09,s,90900,36820
585101,8.20935e+09,s,90900,36900
585101,8.20935e+09,s,90900,36980
585101,8.20935e+09,s,90900,37060
585101,8.20935e+09,s,90900,37140
585101,8.20935e+09,s,90900,37220
585101,8.20935e+09,s,90900,37300
585101,8.20935e+09,s,90900,37380
585101,8.20935e+09,s,90900,37460
585101,8.20935e+09,s,90900,37540
585101,8.20935e+09,s,90900,37620
585101,8.20935e+09,s,90900,37700
585101,8.20935e+09,s,90900,37780
585101,8.20935e+09,s,90900,37860
585101,8.20935e+09,s,90900,37940
585101,8.20935e+09,s,90900,38020
585101,8.20935e+09,s,90900,38100
585101,8.20935e+09,s,90900,38180
585101,8.20935e+09,s,90900,38260
585101,8.20935e+09,s,90900,38340
585101,8.20935e+09,s,90900,38420
585101,8.20935e+09,s,90900,38500
585101,8.20935e+09,s,90900,38580
585101,8.20935e+09,s,90900,38660
585101,8.20935e+09,s,90900,38740
585101,8.20935e+09,s,90900,38820
585101,8.20935e+09,s,90900,38900
585101,8.20935e+09,s,90900,38980
585101,8.20935e+09,s,90900,39060
585101,8.20935e+09,s,90900,39140
585101,8.20935e+09,s,90900,39220
585101,8.20935e+09,s,90900,39300
585101,8.20935e+09,s,90900,39380
585101,8.20935e+09,s,90900,39460
585101,8.20935e+09,s,90900,39540
585101,8.20935e+09,s,90900,39620
585101,8.20935e+09,s,90900,39700
585101,8.20935e+09,s,90900,39780
585101,8.20935e+09,s,90900,39860
585101,8.20935e+09,s,90900,39940
585101,8.20935e+09,s,90900,40020
585101,8.20935e+09,s,90900,40100
585101,8.20935e+09,s,90900,40180
585101,8.20935e+09,s,90900,40260
585101,8.20935e+09,s,90900,40340
585101,8.20935e+09,s,90900,40420
585101,8.20935e+09,s,90900,40500
585101,8.20935e+09,s,90900,40580
585101,8.20935e+09,s,90900,40660
585101,8.20935e+09,s,90900,40740
585101,8.20935e+09,s,90900,40820
585101,8.20935e+09,s,90900,40900
585101,8.20935e+09,s,90900,40980
585101,8.20935e+09,s,90900,41060
585101,8.20935e+09,s,90900,41140
585101,8.20935e+09,s,90900,41220
585101,8.20935e+09,s,90900,41300
585101,8.20935e+09,s,90900,41380
585101,8.20935e+09,s,90900,41460
585101,8.20935e+09,s,90900,41540
585101,8.20935e+09,s,90900,41620
585101,8.20935e+09,s,90900,41700
585101,8.20935e+09,s,90900,41780
585101,8.20935e+09,s,90900,41860
585101,8.20935e+09,s,90900,41940
585101,8.20935e+09,s,90900,42020
585101,8.20935e+09,s,90900,42100
585101,8.20935e+09,s,90900,42180
585101,8.20935e+09,s,90900,42260
585101,8.20935e+09,s,90900,42340
585101,8.20935e+09,s,90900,42420
585101,8.20935e+09,s,90900,42500
585101,8.20935e+09,s,90900,42580
585101,8.20935e+09,s,90900,42660
585101,8.20935e+09,s,90900,42740
585101,8.20935e+09,s,90900,42820
585101,8.20935e+09,s,90900,42900
585101,8.20935e+09,s,90900,42980
585101,8.20935e+09,s,90900,43060
585101,8.20935e+09,s,90900,43140
585101,8.20935e+09,s,90900,43220
585101,8.20935e+09,s,90900,43300
585101,8.20935e+09,s,90900,43380
585101,8.20935e+09,s,90900,43460
585101,8.20935e+09,s,90900,43540
585101,8.20935e+09,s,90900,43620
585101,8.20935e+09,s,90900,43700
585101,8.20935e+09,s,90900,43780
585101,8.20935e+09,s,90900,43860
585101,8.20935e+09,s,90900,43940
585101,8.20935e+09,s,90900,44020
585101,8.20935e+09,s,90900,44100
585101,8.20935e+09,s,90900,44180
585101,8.20935e+09,s,90900,44260
585101,8.20935e+09,s,90900,44340
585101,8.20935e+09,s,90900,44420
585101,8.20935e+09,s,90900,44500
585101,8.20935e+09,s,90900,44580
585101,8.20935e+09,s,90900,44660
585101,8.20935e+09,s,90900,44740
585101,8.20935e+09,s,90900,44820
585101,8.20935e+09,s,90900,44900
585101,8.20935e+09,s,90900,44980
585101,8.20935e+09,s,90900,45060
585101,8.20935e+09,s,90900,45140
585101,8.20935e+09,s,90900,45220
585101,8.20935e+09,s,90900,45300
585101,8.20935e+09,s,90900,45380
585101,8.20935e+09,s,90900,45460
585101,8.20935e+09,s,90900,45540
585101,8.20935e+09,s,90900,45620
585101,8.20935e+09,s,90900,45700
585101,8.20935e+09,s,90900,45780
585101,8.20935e+09,s,90900,45860
585101,8.20935e+09,s,90900,45940
585101,8.20935e+09,s,90900,46020
585101,8.20935e+09,s,90900,46100
585101,8.20935e+09,s,90900,46180
585101,8.20935e+09,s,90900,46260
585101,8.20935e+09,s,90900,46340
585101,8.20935e+09,s,90900,46420
585101,8.20935e+09,s,90900,46500
585101,8.20935e+09,s,90900,46580
585101,8.20935e+09,s,90900,46660
585101,8.20935e+09,s,90900,46740
585101,8.20935e+09,s,90900,46820
585101,8.20935e+09,s,90900,46900
585101,8.20935e+09,s,90900,46980
585101,8.20935e+09,s,90900,47060
585101,8.20935e+09,s,90900,47140
585101,8.20935e+09,s,90900,47220
585101,8.20935e+09,s,90900,47300
585101,8.20935e+09,s,90900,47380
585101,8.20935e+09,s,90900,47460
585101,8.20935e+09,s,90900,47540
585101,8.20935e+09,s,90900,47620
585101,8.20935e+09,s,90900,47700
585101,8.20935e+09,s,90900,47780
585101,8.20935e+09,s,90900,47860
585101,8.20935e+09,s,90900,47940
585101,8.20935e+09,s,90900,48020
585101,8.20935e+09,s,90900,48100
585101,8.20935e+09,s,90900,48180
585101,8.20935e+09,s,90900,48260
585101,8.20935e+09,s,90900,48340
585101,8.20935e+09,s,90900,48420
585101,8.20935e+09,s,90900,48500
585101,8.20935e+09,s,90900,48580
585101,8.20935e+09,s,90900,48660
585101,8.20935e+09,s,90900,48740
585101,8.20935e+09,s,90900,48820
585101,8.20935e+09,s,90900,48900
585101,8.20935e+09,s,90900,48980
585101,8.20935e+09,s,90900,49060
585101,8.20935e+09,s,90900,49140
585101,8.20935e+09,s,90900,49220
585101,8.20935e+09,s,90900,49300
585101,8.20935e+09,s,90900,49380
585101,8.20935e+09,s,90900,49460
585101,8.20935e+09,s,90900,49540
585101,8.20935e+09,s,90900,49620
585101,8.20935e+09,s,90900,49700
585101,8.20935e+09,s,90900,49780
585101,8.20935e+09,s,90900,49860
585103,8.20942e+09,e,90900,49940
585111,8.20984e+09,e,90900,49860
585157,8.21211e+09,e,90900,49780
585176,8.21307e+09,e,90900,49700
585180,8.21327e+09,s,90900,49620
585180,8.21327e+09,s,90900,49620
585180,8.21327e+09,s,90900,49620
585180,8.21327e+09,s,90900,49620
585180,8.21327e+09,s,90900,49620
585180,8.21327e+09,s,90900,49620
585180,8.21327e+09,s,90900,49620
585180,8.21327e+09,s,90900,49620
585180,8.21327e+09,s,90900,49620
585180,8.21327e+09,s,90900,49620
585180,8.21327e+09,s,90900,49620
585180,8.21327e+09,s,90900,49620
585180,8.21327e+09,e,90900,49620
585180,8.21327e+09,e,90900,49620
585180,8.21327e+09,e,90900,49620
585181,8.2133e+09,e,90900,49620
585182,8.21335e+09,e,90900,49620
585182,8.21335e+09,e,90900,49620
585182,8.21338e+09,e,90900,49620
585185,8.21354e+09,e,90900,49620
585185,8.21354e+09,e,90900,49620
585201,8.21432e+09,e,90900,49620
585201,8.21432e+09,s,90900,49620
585201,8.21432e+09,s,90900,49700
585201,8.21432e+09,s,90900,49780
585201,8.21432e+09,s,90900,49860
585201,8.21432e+09,s,90900,49940
585201,8.21432e+09,s,90900,50020
585201,8.21432e+09,s,90900,50100
585201,8.21432e+09,s,90900,50180
585201,8.21432e+09,s,90900,50260
585201,8.21432e+09,s,90900,50340
585201,8.21432e+09,s,90900,50420
585201,8.21432e+09,s,90900,50500
585201,8.21432e+09,s,90900,50580
585201,8.21432e+09,s,90900,50660
585233,8.21592e+09,e,90900,50740
585233,8.21592e+09,s,90900,50740
585233,8.21592e+09,s,90900,50820
585233,8.21592e+09,s,90900,50900
585233,8.21592e+09,s,90900,50980
585233,8.21592e+09,s,90900,51060
585233,8.21592e+09,s,90900,51140
585233,8.21592e+09,s,90900,51220
585233,8.21592e+09,s,90900,51300
585233,8.21592e+09,s,90900,51380
585233,8.21592e+09,s,90900,51460
585233,8.21592e+09,s,90900,51540
585233,8.21592e+09,e,90900,51620
585233,8.21592e+09,s,90900,51693.6
585233,8.21592e+09,s,90900,51700
585233,8.21592e+09,s,90900,51780
585233,8.21592e+09,s,90900,51860
585233,8.21592e+09,s,90900,51940
585233,8.21592e+09,s,90900,52020
585233,8.21592e+09,s,90900,52100
585233,8.21592e+09,s,90900,52180
585233,8.21592e+09,s,90900,52260
585233,8.21592e+09,s,90900,52340
585233,8.21592e+09,s,90900,52420
585233,8.21592e+09,s,90900,52500
585233,8.21592e+09,s,90900,52580
585233,8.21592e+09,s,90900,52660
585233,8.21592e+09,s,90900,52740
585233,8.21592e+09,s,90900,52820
585233,8.21592e+09,s,90900,52900
585233,8.21592e+09,s,90900,52980
585233,8.21592e+09,s,90900,53060
585233,8.21592e+09,s,90900,53140
585233,8.21592e+09,s,90900,53220
585233,8.21592e+09,s,90900,53300
585233,8.21592e+09,s,90900,53380
585233,8.21592e+09,s,90900,53460
585233,8.21592e+09,s,90900,53540
585233,8.21592e+09,s,90900,53620
585233,8.21592e+09,s,90900,53700
585233,8.21592e+09,s,90900,53780
585233,8.21592e+09,s,90900,53860
585233,8.21592e+09,s,90900,53940
585233,8.21592e+09,s,90900,54020
585233,8.21592e+09,s,90900,54100
585233,8.21592e+09,s,90900,54180
585233,8.21592e+09,s,90900,54260
585233,8.21592e+09,s,90900,54340
585233,8.21592e+09,s,90900,54420
585233,8.21592e+09,s,90900,54500
585233,8.21592e+09,s,90900,54580
585233,8.21592e+09,s,90900,54660
585233,8.21592e+09,s,90900,54740
585233,8.21592e+09,s,90900,54820
585233,8.21592e+09,s,90900,54900
585233,8.21592e+09,s,90900,54980
585233,8.21592e+09,s,90900,55060
585233,8.21592e+09,s,90900,55140
585233,8.21592e+09,s,90900,55220
585233,8.21592e+09,s,90900,55300
585233,8.21592e+09,s,90900,55380
585233,8.21592e+09,s,90900,55460
585233,8.21592e+09,s,90900,55540
585233,8.21592e+09,s,90900,55620
585233,8.21592e+09,s,90900,55700
585233,8.21592e+09,s,90900,55780
585233,8.21592e+09,s,90900,55860
585233,8.21592e+09,s,90900,55940
585233,8.21592e+09,s,90900,56020
585233,8.21592e+09,s,90900,56100
585233,8.21592e+09,s,90900,56180
585233,8.21592e+09,s,90900,56260
585233,8.21592e+09,s,90900,56340
585233,8.21592e+09,s,90900,56420
585233,8.21592e+09,s,90900,56500
585233,8.21592e+09,s,90900,56580
585233,8.21592e+09,s,90900,56660
585233,8.21592e+09,s,90900,56740
585233,8.21592e+09,s,90900,56820
585233,8.21592e+09,s,90900,56900
585233,8.21592e+09,s,90900,56980
585233,8.21592e+09,s,90900,57060
585233,8.21592e+09,s,90900,57140
585233,8.21592e+09,s,90900,57220
585233,8.21592e+09,s,90900,57300
585233,8.21592e+09,s,90900,57380
585233,8.21592e+09,s,90900,57460
585233,8.21592e+09,s,90900,57540
585233,8.21592e+09,s,90900,57620
585233,8.21592e+09,s,90900,57700
585233,8.21592e+09,s,90900,57780
585233,8.21592e+09,s,90900,57860
585233,8.21592e+09,s,90900,57940
585233,8.21592e+09,s,90900,58020
585233,8.21592e+09,s,90900,58100
585233,8.21592e+09,s,90900,58180
585233,8.21592e+09,s,90900,58260
585233,8.21592e+09,s,90900,58340
585233,8.21592e+09,s,90900,58420
585233,8.21592e+09,s,90900,58500
585233,8.21592e+09,s,90900,58580
585233,8.21592e+09,s,90900,58660
585233,8.21592e+09,s,90900,58740
585233,8.21592e+09,s,90900,58820
585233,8.21592e+09,s,90900,58900
585233,8.21592e+09,s,90900,58980
585233,8.21592e+09,s,90900,59060
585233,8.21592e+09,s,90900,59140
585233,8.21592e+09,s,90900,59220
585233,8.21592e+09,s,90900,59300
585233,8.21592e+09,s,90900,59380
585233,8.21592e+09,s,90900,59460
585233,8.21592e+09,s,90900,59540
585233,8.21592e+09,s,90900,59620
585233,8.21592e+09,s,90900,59700
585233,8.21592e+09,s,90900,59780
585233,8.21592e+09,s,90900,59860
585233,8.21592e+09,s,90900,59940
585233,8.21592e+09,s,90900,60020
585233,8.21592e+09,s,90900,60100
585233,8.21592e+09,s,90900,60180
585233,8.21592e+09,s,90900,60260
585233,8.21592e+09,s,90900,60340
585233,8.21592e+09,s,90900,60420
585233,8.21592e+09,s,90900,60500
585233,8.21592e+09,s,90900,60580
585233,8.21592e+09,s,90900,60660
585233,8.21592e+09,s,90900,60740
585233,8.21592e+09,s,90900,60820
585233,8.21592e+09,s,90900,60900
585233,8.21592e+09,s,90900,60980
585233,8.21592e+09,s,90900,61060
585233,8.21592e+09,s,90900,61140
585233,8.21592e+09,s,90900,61220
585233,8.21592e+09,s,90900,61300
585233,8.21592e+09,s,90900,61380
585233,8.21592e+09,s,90900,61460
585233,8.21592e+09,s,90900,61540
585233,8.21592e+09,s,90900,61620
585233,8.21592e+09,s,90900,61700
585233,8.21592e+09,s,90900,61780
585233,8.21592e+09,s,90900,61860
585233,8.21592e+09,s,90900,61940
585233,8.21592e+09,s,90900,62020
585233,8.21592e+09,s,90900,62100
585233,8.21592e+09,s,90900,62180
585233,8.21592e+09,s,90900,62260
585233,8.21592e+09,s,90900,62340
585233,8.21592e+09,s,90900,62420
585233,8.21592e+09,s,90900,62500
585233,8.21592e+09,s,90900,62580
585233,8.21592e+09,s,90900,62660
585233,8.21592e+09,s,90900,62740
585233,8.21592e+09,s,90900,62820
585233,8.21592e+09,s,90900,62900
585233,8.21592e+09,s,90900,62980
585233,8.21592e+09,s,90900,63060
585233,8.21592e+09,s,90900,63140
585233,8.21592e+09,s,90900,63220
585233,8.21592e+09,s,90900,63300
585233,8.21592e+09,s,90900,63380
585233,8.21592e+09,s,90900,63460
585233,8.21592e+09,s,90900,63540
585233,8.21592e+09,s,90900,63620
585233,8.21592e+09,s,90900,63700
585233,8.21592e+09,s,90900,63780
585233,8.21592e+09,s,90900,63860
585233,8.21592e+09,s,90900,63940
585233,8.21592e+09,s,90900,64020
585233,8.21592e+09,s,90900,64100
585233,8.21592e+09,s,90900,64180
585233,8.21592e+09,s,90900,64260
585233,8.21592e+09,s,90900,64340
585233,8.21592e+09,s,90900,64420
585233,8.21592e+09,s,90900,64500
585233,8.21592e+09,s,90900,64580
585233,8.21592e+09,s,90900,64660
585233,8.21592e+09,s,90900,64740
585233,8.21592e+09,s,90900,64820
585233,8.21592e+09,s,90900,64900
585233,8.21592e+09,s,90900,64980
585233,8.21592e+09,s,90900,65060
585233,8.21592e+09,s,90900,65140
585233,8.21592e+09,s,90900,65220
585233,8.21592e+09,s,90900,65300
585233,8.21592e+09,s,90900,65380
585283,8.21922e+09,e,90900,65460
585286,8.21941e+09,e,90900,65380
585295,8.22002e+09,e,90900,65300
585301,8.22037e+09,e,90900,65220
585301,8.22039e+09,e,90900,65140
585302,8.22048e+09,e,90900,65060
585304,8.22059e+09,e,90900,64980
585308,8.22082e+09,e,90900,64900
585308,8.22083e+09,e,90900,64820
585310,8.22096e+09,e,90900,64740
585311,8.22104e+09,e,90900,64660
585311,8.22106e+09,e,90900,64580
585312,8.22108e+09,e,90900,64500
585312,8.22113e+09,e,90900,64420
585313,8.22115e+09,e,90900,64340
585313,8.22119e+09,e,90900,64260
585314,8.22123e+09,e,90900,64180
585315,8.2213e+09,e,90900,64100
585316,8.22136e+09,e,90900,64020
585317,8.2214e+09,e,90900,63940
585317,8.22145e+09,e,90900,63860
585319,8.22153e+09,e,90900,63780
585319,8.22158e+09,e,90900,63700
585320,8.2216e+09,e,90900,63620
585320,8.22162e+09,e,90900,63540
585320,8.22164e+09,e,90900,63460
585321,8.22166e+09,e,90900,63380
585322,8.22176e+09,e,90900,63300
